a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Edmund,Fanny Price,adverbs,10,8,4,0.5,0.6,-0.09999999999999998,M,major,F,major
Edmund,Fanny Price,articles,10,8,4,0.5,0.6,-0.09999999999999998,M,major,F,major
Edmund,Fanny Price,auxiliary_verbs,10,9,8,0.8888888888888888,0.9,-0.011111111111111183,M,major,F,major
Edmund,Fanny Price,conjunctions,10,9,7,0.7777777777777778,0.8,-0.022222222222222254,M,major,F,major
Edmund,Fanny Price,impersonal_pronouns,10,6,3,0.5,0.5,0.0,M,major,F,major
Edmund,Fanny Price,negations,10,6,2,0.3333333333333333,0.5,-0.16666666666666669,M,major,F,major
Edmund,Fanny Price,personal_pronouns,10,10,9,0.9,0.9,0.0,M,major,F,major
Edmund,Fanny Price,prepositions,10,10,9,0.9,0.9,0.0,M,major,F,major
Edmund,Fanny Price,quantifiers,10,6,3,0.5,0.5,0.0,M,major,F,major
Edmund,Henry Crawford,adverbs,3,3,3,1.0,1.0,0.0,M,major,M,major
Edmund,Henry Crawford,auxiliary_verbs,3,3,3,1.0,1.0,0.0,M,major,M,major
Edmund,Henry Crawford,conjunctions,3,3,3,1.0,1.0,0.0,M,major,M,major
Edmund,Henry Crawford,impersonal_pronouns,3,3,3,1.0,1.0,0.0,M,major,M,major
Edmund,Henry Crawford,personal_pronouns,3,3,3,1.0,1.0,0.0,M,major,M,major
Edmund,Henry Crawford,prepositions,3,3,3,1.0,1.0,0.0,M,major,M,major
Edmund,Henry Crawford,quantifiers,3,3,3,1.0,1.0,0.0,M,major,M,major
Edmund,Lady Bertram,adverbs,4,3,2,0.6666666666666666,0.75,-0.08333333333333337,M,major,F,intermediate
Edmund,Lady Bertram,articles,4,4,3,0.75,0.75,0.0,M,major,F,intermediate
Edmund,Lady Bertram,auxiliary_verbs,4,4,4,1.0,1.0,0.0,M,major,F,intermediate
Edmund,Lady Bertram,conjunctions,4,3,2,0.6666666666666666,0.75,-0.08333333333333337,M,major,F,intermediate
Edmund,Lady Bertram,impersonal_pronouns,4,3,2,0.6666666666666666,0.75,-0.08333333333333337,M,major,F,intermediate
Edmund,Lady Bertram,negations,4,3,0,0.0,0.0,0.0,M,major,F,intermediate
Edmund,Lady Bertram,personal_pronouns,4,4,4,1.0,1.0,0.0,M,major,F,intermediate
Edmund,Lady Bertram,prepositions,4,4,4,1.0,1.0,0.0,M,major,F,intermediate
Edmund,Lady Bertram,quantifiers,4,2,1,0.5,0.5,0.0,M,major,F,intermediate
