family,gender,mean_conv
adverbs,F,-0.055381338796690584
adverbs,M,-0.01590575407767897
articles,F,-0.032443902921614524
articles,M,0.02076833609121721
auxiliary_verbs,F,0.014309730417656616
auxiliary_verbs,M,-0.005313950380946872
conjunctions,F,0.02951287501888746
conjunctions,M,-0.03049096784719618
impersonal_pronouns,F,0.013903481862105993
impersonal_pronouns,M,0.011951859122696938
negations,F,0.029860231576333256
negations,M,0.05156928447800272
personal_pronouns,F,4.867944175020641e-05
personal_pronouns,M,0.0015816881951220955
prepositions,F,0.003353461417036648
prepositions,M,0.002136050468179228
quantifiers,F,0.009100686848692816
quantifiers,M,0.06991559631186224
