family,major,intermediate,minor
conjunctions,0.058996938784802194,0.01570075757575757,0.04285714285714287
quantifiers,0.03767378964989259,0.015151515151515145,0.060317460317460325
articles,0.018006123531922234,-0.0036007395382395314,0.0842857142857143
prepositions,0.020284961482561183,0.010013932427725527,0.04848484848484847
negations,-0.005788240602818615,-0.02084859584859583,0.0984126984126984
impersonal_pronouns,0.03033682100291096,0.023145743145743147,-0.007380952380952372
auxiliary_verbs,0.017340309329473405,0.0012659489633173842,0.0
personal_pronouns,0.019658605068821788,0.001996943115364169,-0.01969696969696969
adverbs,0.0010598446152079184,-0.001158645276292341,-0.00833333333333333
