family,mean_p0,mean_p1,diff,ci_lo_p0,ci_hi_p0,ci_lo_p1,ci_hi_p1,n
conjunctions,0.771622649704627,0.8065023836520535,0.034879733947426494,0.7148550372760323,0.8248643015394421,0.7358780049737496,0.8662865432439899,47
quantifiers,0.6467347028343018,0.6769287530651167,0.030194050230814895,0.5734374324798791,0.7257991066605706,0.5891001927365564,0.7614958431719795,44
prepositions,0.863630140284552,0.8843746292022154,0.02074448891766345,0.8139555353755721,0.9069802955418763,0.8383816375195686,0.9266931129215609,52
articles,0.7369030687710287,0.7561940606878245,0.01929099191679573,0.6672383464991413,0.802183197747184,0.678855740483125,0.8270417320614495,47
impersonal_pronouns,0.7709478343239294,0.7877372509287404,0.016789416604810925,0.7068149270507686,0.8305687213634647,0.7142059270516717,0.8529580378250591,47
negations,0.631104706840001,0.6406628797933146,0.009558172953313626,0.5550046685340803,0.7046192675788264,0.5531688641471251,0.7221109446109444,39
auxiliary_verbs,0.9253161281347556,0.9318627745711078,0.006546646436352166,0.8834841769901002,0.9620989741996686,0.8894209079886163,0.9660873491863073,54
personal_pronouns,0.9326500493575657,0.9362572484100262,0.0036071990524605413,0.8986166520480244,0.9642771317281119,0.8985404975682753,0.9684517337729143,54
adverbs,0.8267813402417243,0.8250463821892392,-0.001734958052485136,0.7713122862781475,0.880559400708335,0.7660825087610803,0.8815192743764172,49
