family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
quantifiers,-0.03207185260438382,0.03207185260438382,0.5047476261869065
conjunctions,-0.0152124762709447,0.0152124762709447,0.6856571714142928
articles,-0.010927043596592616,0.010927043596592616,0.7596201899050474
prepositions,-0.01771504565441104,0.01771504565441104,0.4512743628185907
impersonal_pronouns,-0.004904442672984861,0.004904442672984861,0.8740629685157422
auxiliary_verbs,-0.010475730696318929,0.010475730696318929,0.16441779110444776
negations,0.04828068030022725,-0.04828068030022725,0.3333333333333333
personal_pronouns,-0.00820367147981528,0.00820367147981528,0.7241379310344828
adverbs,-0.010224615855420808,0.010224615855420808,0.4492753623188406
