family,F,M
conjunctions,0.036359614106875764,0.04394257703081233
quantifiers,0.05437196246019776,0.004890289449112976
prepositions,0.02043835820639644,0.02665470494417861
impersonal_pronouns,0.015720978368037184,0.023772321428571438
articles,0.05608452512103629,-0.019339402427637698
negations,0.03621712189487126,-0.019795482295482295
auxiliary_verbs,0.00978882932483338,0.0034821428571428503
personal_pronouns,-0.002319052621048415,0.01236772486772486
adverbs,0.000915158431498289,-0.006454248366013076
