a_category,b_category,mean_weight,count
intermediate,major,-0.008906393041557738,14
major,intermediate,0.011119872226437465,13
major,major,-0.0009457553806357449,36
major,minor,-0.03157894736842106,1
minor,intermediate,-0.04687500000000002,1
minor,major,0.0,1
