family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
quantifiers,-0.007289357954336273,0.007289357954336273,0.9235382308845578
negations,0.015400729240324582,-0.015400729240324582,0.5177411294352824
articles,-0.006300334054553956,0.006300334054553956,0.6241879060469765
impersonal_pronouns,-0.003971242181061187,0.003971242181061187,0.6836581709145427
conjunctions,-0.01719251953591117,0.01719251953591117,0.10494752623688156
prepositions,-0.004618160144871836,0.004618160144871836,0.6026986506746627
adverbs,-0.003326308798344101,0.003326308798344101,0.631184407796102
auxiliary_verbs,-0.0058348578392269194,0.0058348578392269194,0.12393803098450774
personal_pronouns,-0.0004930618511334594,0.0004930618511334594,0.8680659670164917
