family,major,intermediate,minor
quantifiers,0.11521392804891904,0.20885543484648342,0.0
negations,0.05505604499776126,0.06991382152591248,0.10855810855810853
articles,0.01838399163011507,0.05018211805447545,0.040168033025175895
impersonal_pronouns,0.03465679949260573,0.026485563250054068,0.021978021978021983
conjunctions,0.01527076925840221,0.01588736333879151,0.027561723990295436
prepositions,0.02090788508364429,0.009447664422609013,-0.010728160728160727
auxiliary_verbs,0.003129895080462311,0.0042493565350745326,0.0052602436323366565
adverbs,0.009096330884093716,0.008285092649134155,-0.008992198277912552
personal_pronouns,0.004051412542518687,0.0006129923008823849,-0.0012195121951219512
