a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Anne Steele,Elinor,adverbs,6,6,5,0.8333333333333334,0.8333333333333334,0.0,F,intermediate,F,major
Anne Steele,Elinor,articles,6,3,1,0.3333333333333333,0.5,-0.16666666666666669,F,intermediate,F,major
Anne Steele,Elinor,auxiliary_verbs,6,6,6,1.0,1.0,0.0,F,intermediate,F,major
Anne Steele,Elinor,conjunctions,6,4,3,0.75,0.8333333333333334,-0.08333333333333337,F,intermediate,F,major
Anne Steele,Elinor,impersonal_pronouns,6,5,3,0.6,0.6666666666666666,-0.06666666666666665,F,intermediate,F,major
Anne Steele,Elinor,negations,6,3,2,0.6666666666666666,0.6666666666666666,0.0,F,intermediate,F,major
Anne Steele,Elinor,personal_pronouns,6,6,6,1.0,1.0,0.0,F,intermediate,F,major
Anne Steele,Elinor,prepositions,6,5,3,0.6,0.6666666666666666,-0.06666666666666665,F,intermediate,F,major
Colonel Brandon,Elinor,adverbs,3,3,3,1.0,1.0,0.0,M,intermediate,F,major
Colonel Brandon,Elinor,auxiliary_verbs,3,3,3,1.0,1.0,0.0,M,intermediate,F,major
Colonel Brandon,Elinor,impersonal_pronouns,3,3,2,0.6666666666666666,0.6666666666666666,0.0,M,intermediate,F,major
Colonel Brandon,Elinor,negations,3,3,2,0.6666666666666666,0.6666666666666666,0.0,M,intermediate,F,major
Colonel Brandon,Elinor,personal_pronouns,3,3,3,1.0,1.0,0.0,M,intermediate,F,major
Edward Ferrars,Elinor,adverbs,7,7,6,0.8571428571428571,0.8571428571428571,0.0,M,intermediate,F,major
Edward Ferrars,Elinor,articles,7,7,5,0.7142857142857143,0.7142857142857143,0.0,M,intermediate,F,major
Edward Ferrars,Elinor,auxiliary_verbs,7,7,7,1.0,1.0,0.0,M,intermediate,F,major
Edward Ferrars,Elinor,conjunctions,7,5,5,1.0,1.0,0.0,M,intermediate,F,major
Edward Ferrars,Elinor,impersonal_pronouns,7,5,4,0.8,0.7142857142857143,0.08571428571428574,M,intermediate,F,major
Edward Ferrars,Elinor,negations,7,5,1,0.2,0.14285714285714285,0.05714285714285716,M,intermediate,F,major
Edward Ferrars,Elinor,personal_pronouns,7,7,5,0.7142857142857143,0.7142857142857143,0.0,M,intermediate,F,major
Edward Ferrars,Elinor,prepositions,7,6,6,1.0,1.0,0.0,M,intermediate,F,major
Edward Ferrars,Elinor,quantifiers,7,6,6,1.0,1.0,0.0,M,intermediate,F,major
Elinor,Edward Ferrars,adverbs,6,4,4,1.0,0.8333333333333334,0.16666666666666663,F,major,M,intermediate
Elinor,Edward Ferrars,articles,6,3,2,0.6666666666666666,0.8333333333333334,-0.16666666666666674,F,major,M,intermediate
Elinor,Edward Ferrars,auxiliary_verbs,6,5,5,1.0,1.0,0.0,F,major,M,intermediate
Elinor,Edward Ferrars,conjunctions,6,3,3,1.0,1.0,0.0,F,major,M,intermediate
Elinor,Edward Ferrars,impersonal_pronouns,6,5,4,0.8,0.8333333333333334,-0.033333333333333326,F,major,M,intermediate
Elinor,Edward Ferrars,negations,6,3,2,0.6666666666666666,0.8333333333333334,-0.16666666666666674,F,major,M,intermediate
Elinor,Edward Ferrars,personal_pronouns,6,6,5,0.8333333333333334,0.8333333333333334,0.0,F,major,M,intermediate
Elinor,Edward Ferrars,prepositions,6,5,5,1.0,0.8333333333333334,0.16666666666666663,F,major,M,intermediate
Elinor,Edward Ferrars,quantifiers,6,5,3,0.6,0.6666666666666666,-0.06666666666666665,F,major,M,intermediate
Elinor,Lucy Steele,adverbs,5,4,3,0.75,0.8,-0.050000000000000044,F,major,F,intermediate
Elinor,Lucy Steele,articles,5,3,1,0.3333333333333333,0.4,-0.06666666666666671,F,major,F,intermediate
Elinor,Lucy Steele,auxiliary_verbs,5,5,5,1.0,1.0,0.0,F,major,F,intermediate
Elinor,Lucy Steele,conjunctions,5,4,3,0.75,0.8,-0.050000000000000044,F,major,F,intermediate
Elinor,Lucy Steele,impersonal_pronouns,5,4,3,0.75,0.6,0.15000000000000002,F,major,F,intermediate
Elinor,Lucy Steele,negations,5,4,2,0.5,0.6,-0.09999999999999998,F,major,F,intermediate
Elinor,Lucy Steele,personal_pronouns,5,5,5,1.0,1.0,0.0,F,major,F,intermediate
Elinor,Lucy Steele,prepositions,5,4,3,0.75,0.8,-0.050000000000000044,F,major,F,intermediate
Elinor,Lucy Steele,quantifiers,5,3,2,0.6666666666666666,0.8,-0.13333333333333341,F,major,F,intermediate
Elinor,Marianne,adverbs,10,8,5,0.625,0.7,-0.07499999999999996,F,major,F,major
Elinor,Marianne,articles,10,4,1,0.25,0.3,-0.04999999999999999,F,major,F,major
Elinor,Marianne,auxiliary_verbs,10,10,9,0.9,0.9,0.0,F,major,F,major
Elinor,Marianne,conjunctions,10,7,3,0.42857142857142855,0.6,-0.17142857142857143,F,major,F,major
Elinor,Marianne,impersonal_pronouns,10,6,4,0.6666666666666666,0.6,0.06666666666666665,F,major,F,major
Elinor,Marianne,negations,10,6,3,0.5,0.6,-0.09999999999999998,F,major,F,major
Elinor,Marianne,personal_pronouns,10,10,7,0.7,0.7,0.0,F,major,F,major
Elinor,Marianne,prepositions,10,9,4,0.4444444444444444,0.5,-0.05555555555555558,F,major,F,major
Elinor,Marianne,quantifiers,10,6,2,0.3333333333333333,0.4,-0.06666666666666671,F,major,F,major
Elinor,Mrs. Dashwood,adverbs,10,8,5,0.625,0.6,0.025000000000000022,F,major,F,intermediate
Elinor,Mrs. Dashwood,articles,10,8,5,0.625,0.7,-0.07499999999999996,F,major,F,intermediate
Elinor,Mrs. Dashwood,auxiliary_verbs,10,10,10,1.0,1.0,0.0,F,major,F,intermediate
Elinor,Mrs. Dashwood,conjunctions,10,8,5,0.625,0.7,-0.07499999999999996,F,major,F,intermediate
Elinor,Mrs. Dashwood,impersonal_pronouns,10,8,4,0.5,0.5,0.0,F,major,F,intermediate
Elinor,Mrs. Dashwood,negations,10,4,3,0.75,0.5,0.25,F,major,F,intermediate
Elinor,Mrs. Dashwood,personal_pronouns,10,10,10,1.0,1.0,0.0,F,major,F,intermediate
Elinor,Mrs. Dashwood,prepositions,10,9,7,0.7777777777777778,0.8,-0.022222222222222254,F,major,F,intermediate
Elinor,Mrs. Dashwood,quantifiers,10,7,4,0.5714285714285714,0.6,-0.02857142857142858,F,major,F,intermediate
John Middleton,Marianne,adverbs,3,3,2,0.6666666666666666,0.6666666666666666,0.0,M,intermediate,F,major
John Middleton,Marianne,auxiliary_verbs,3,3,3,1.0,1.0,0.0,M,intermediate,F,major
John Middleton,Marianne,conjunctions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,M,intermediate,F,major
John Middleton,Marianne,personal_pronouns,3,3,3,1.0,1.0,0.0,M,intermediate,F,major
John Middleton,Marianne,prepositions,3,3,3,1.0,1.0,0.0,M,intermediate,F,major
John Middleton,Marianne,quantifiers,3,3,2,0.6666666666666666,0.6666666666666666,0.0,M,intermediate,F,major
John Middleton,Mrs. Jennings,auxiliary_verbs,3,3,2,0.6666666666666666,0.6666666666666666,0.0,M,intermediate,F,intermediate
John Middleton,Mrs. Jennings,impersonal_pronouns,3,3,1,0.3333333333333333,0.3333333333333333,0.0,M,intermediate,F,intermediate
John Middleton,Mrs. Jennings,prepositions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,M,intermediate,F,intermediate
Lucy Steele,Anne Steele,adverbs,5,4,4,1.0,1.0,0.0,F,intermediate,F,intermediate
Lucy Steele,Anne Steele,articles,5,3,2,0.6666666666666666,0.6,0.06666666666666665,F,intermediate,F,intermediate
Lucy Steele,Anne Steele,auxiliary_verbs,5,5,5,1.0,1.0,0.0,F,intermediate,F,intermediate
Lucy Steele,Anne Steele,conjunctions,5,3,2,0.6666666666666666,0.8,-0.13333333333333341,F,intermediate,F,intermediate
Lucy Steele,Anne Steele,impersonal_pronouns,5,4,2,0.5,0.4,0.09999999999999998,F,intermediate,F,intermediate
Lucy Steele,Anne Steele,negations,5,3,2,0.6666666666666666,0.8,-0.13333333333333341,F,intermediate,F,intermediate
Lucy Steele,Anne Steele,personal_pronouns,5,5,5,1.0,1.0,0.0,F,intermediate,F,intermediate
