family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
conjunctions,-0.02603301733634236,0.02603301733634236,0.24037981009495252
negations,0.07946575500214866,-0.07946575500214866,0.06546726636681659
articles,-0.03685290577483461,0.03685290577483461,0.3953023488255872
adverbs,-0.012268297618177533,0.012268297618177533,0.5377311344327836
prepositions,-0.015236239299076006,0.015236239299076006,0.47226386806596704
impersonal_pronouns,0.0038822027301108936,-0.0038822027301108936,0.9000499750124937
auxiliary_verbs,0.007122980806322571,-0.007122980806322571,0.638680659670165
personal_pronouns,0.0004254267818006376,-0.0004254267818006376,0.8725637181409296
quantifiers,0.08328890807226347,-0.08328890807226347,0.07896051974012994
