family,F,M
conjunctions,0.008896881792901604,0.034929899129243956
negations,0.054283651530571506,-0.02518210347157715
articles,-0.004822424073300312,0.03203048170153431
adverbs,-0.0005639029416466568,0.011704394676530873
prepositions,-0.0031084163679289643,0.012127822931147041
impersonal_pronouns,0.005233857729678795,0.001351654999567899
auxiliary_verbs,0.0068373849092715645,-0.00028559589705100496
personal_pronouns,-9.571734836603405e-05,-0.0005211441301666716
quantifiers,0.03407805700382726,-0.0492108510684362
