family,major,intermediate,minor
negations,0.019119482010264758,0.012959690957402634,0.16999999999999998
quantifiers,0.04417769283325004,-0.01567764318267056,0.05555555555555553
conjunctions,0.01666472632539943,0.01817875395519332,0.008585858585858567
prepositions,0.027371743534330074,-0.011487072551145765,0.0222222222222222
articles,0.0016589070111110073,0.007299807524602245,0.01388888888888885
auxiliary_verbs,0.018576989853112156,-0.0010052346297370594,0.0
impersonal_pronouns,0.020223775110326112,-0.003540888638452633,0.0
personal_pronouns,0.0016896100955967788,-0.0011320317600724405,0.0
adverbs,0.015770733635173836,0.007194797525819787,-0.06999999999999998
