family,F,M
negations,0.023800166747821202,0.043087895632969414
quantifiers,-0.006004045232253879,0.05019278179107898
articles,0.010397595391535938,0.01890062351362663
conjunctions,0.027496573470709478,-0.007959572388123453
adverbs,0.010647602293183895,0.003305675340311562
auxiliary_verbs,0.006607879435665815,-5.652785105284728e-05
impersonal_pronouns,0.011011499688155018,-0.005398414848395494
prepositions,0.006447344868682051,-0.002908926728586161
personal_pronouns,0.0011232195466440939,-0.0037094999943296995
