family,F,M
negations,0.0830875334659016,0.09683288624566747
articles,0.05099916931630166,0.0202710028459196
impersonal_pronouns,0.03209357639511242,0.029779838929490425
conjunctions,0.0050816905604780345,0.02285888219836067
prepositions,0.017033294919497025,0.0021345366401141
auxiliary_verbs,0.0035689335446055545,-0.0009002197997413273
personal_pronouns,0.001012532310698202,-0.0002942139064093522
adverbs,-0.0030948999938152522,-0.0015111012907045532
