family,major,intermediate,minor
negations,0.11319428312515868,0.060792579062040664,0.0
articles,0.04739854155070105,0.01420071730710789,0.10833333333333334
impersonal_pronouns,0.026054056419234844,0.02050220009957583,0.09722222222222221
prepositions,0.016122681736609697,0.0038212002228516792,0.02642857142857143
conjunctions,0.010299463633324069,0.011683103219664667,0.006802721088435372
adverbs,-0.013424913312306922,0.0029099759307256155,0.018452380952380963
personal_pronouns,-0.0004909338363709966,-0.0004653593669004212,0.007936507936507933
auxiliary_verbs,-0.0007627134022362381,0.005549493204079907,0.0
