family,Adjacent,Nonadjacent,Randomized
adverbs,-0.00254965781733452,0.0340663609894379,-0.007159913161029821
articles,0.041142964976745154,0.01337929747020657,0.017919592433197712
auxiliary_verbs,0.0021230309920227397,0.0016602715466351864,0.0007087871335598206
conjunctions,0.010529539610796905,-0.001615249829535539,0.0006555581181123934
impersonal_pronouns,0.03129428527062482,0.029610821277487934,0.009139938676291696
negations,0.08815161080581534,0.09720279720279718,0.0556451652156002
personal_pronouns,0.0005892201558605437,0.0,0.0013108581203460437
prepositions,0.012219849936927157,0.03777218152218152,-0.008531143700659273
quantifiers,,,0.1559139784946236
