family,major,intermediate,minor
negations,0.04250760120706358,0.12970135493854656,0.125
articles,0.00904960548638756,0.074101608982948,0.05
impersonal_pronouns,0.04565715299132441,0.006743879381968379,0.06666666666666667
conjunctions,0.006171715128509814,-0.0032488025287564404,0.07291666666666666
prepositions,0.009587082847128878,0.018438030119054562,0.0
auxiliary_verbs,0.0052048552126426825,-0.00023481048961041074,0.0
personal_pronouns,0.0018584092159746757,-0.0003890076192634516,0.0
adverbs,0.001664454863831186,-0.004569251142744063,-0.0119047619047619
