a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
A Stray Subaltern,Dr. Aziz,adverbs,4,2,1,0.5,0.5,0.0,M,minor,M,major
A Stray Subaltern,Dr. Aziz,impersonal_pronouns,4,2,0,0.0,0.0,0.0,M,minor,M,major
A Stray Subaltern,Dr. Aziz,quantifiers,4,2,0,0.0,0.25,-0.25,M,minor,M,major
A Stray Subaltern,Mr. Turton,adverbs,3,2,1,0.5,0.3333333333333333,0.16666666666666669,M,minor,M,intermediate
A Stray Subaltern,Mr. Turton,negations,3,2,1,0.5,0.3333333333333333,0.16666666666666669,M,minor,M,intermediate
A Stray Subaltern,Mr. Turton,personal_pronouns,3,2,2,1.0,1.0,0.0,M,minor,M,intermediate
A Stray Subaltern,Mr. Turton,prepositions,3,3,3,1.0,1.0,0.0,M,minor,M,intermediate
A Young Man Low Down In The Education Office,Margaret,auxiliary_verbs,3,3,3,1.0,1.0,0.0,M,minor,F,major
A Young Man Low Down In The Education Office,Margaret,impersonal_pronouns,3,2,2,1.0,0.6666666666666666,0.33333333333333337,M,minor,F,major
A Young Man Low Down In The Education Office,Margaret,prepositions,3,3,3,1.0,1.0,0.0,M,minor,F,major
Adela Quested,Antony,personal_pronouns,2,2,1,0.5,0.5,0.0,F,major,M,minor
Adela Quested,Cyril Fielding,adverbs,52,36,23,0.6388888888888888,0.6153846153846154,0.02350427350427342,F,major,M,major
Adela Quested,Cyril Fielding,articles,52,21,10,0.47619047619047616,0.4230769230769231,0.05311355311355309,F,major,M,major
Adela Quested,Cyril Fielding,auxiliary_verbs,52,40,29,0.725,0.6730769230769231,0.05192307692307685,F,major,M,major
Adela Quested,Cyril Fielding,conjunctions,52,25,14,0.56,0.5,0.06000000000000005,F,major,M,major
Adela Quested,Cyril Fielding,impersonal_pronouns,52,30,19,0.6333333333333333,0.5384615384615384,0.09487179487179487,F,major,M,major
Adela Quested,Cyril Fielding,negations,52,19,7,0.3684210526315789,0.25,0.11842105263157893,F,major,M,major
Adela Quested,Cyril Fielding,personal_pronouns,52,41,40,0.975609756097561,0.9230769230769231,0.052532833020637826,F,major,M,major
Adela Quested,Cyril Fielding,prepositions,52,37,28,0.7567567567567568,0.7115384615384616,0.045218295218295235,F,major,M,major
Adela Quested,Cyril Fielding,quantifiers,52,19,10,0.5263157894736842,0.4230769230769231,0.10323886639676111,F,major,M,major
Adela Quested,Dr. Aziz,adverbs,33,19,11,0.5789473684210527,0.6666666666666666,-0.08771929824561397,F,major,M,major
Adela Quested,Dr. Aziz,articles,33,13,10,0.7692307692307693,0.6060606060606061,0.1631701631701632,F,major,M,major
Adela Quested,Dr. Aziz,auxiliary_verbs,33,22,16,0.7272727272727273,0.7272727272727273,0.0,F,major,M,major
Adela Quested,Dr. Aziz,conjunctions,33,13,4,0.3076923076923077,0.5151515151515151,-0.20745920745920743,F,major,M,major
Adela Quested,Dr. Aziz,impersonal_pronouns,33,19,14,0.7368421052631579,0.5757575757575758,0.16108452950558205,F,major,M,major
Adela Quested,Dr. Aziz,negations,33,7,2,0.2857142857142857,0.45454545454545453,-0.16883116883116883,F,major,M,major
Adela Quested,Dr. Aziz,personal_pronouns,33,28,26,0.9285714285714286,0.9393939393939394,-0.010822510822510845,F,major,M,major
Adela Quested,Dr. Aziz,prepositions,33,23,20,0.8695652173913043,0.7878787878787878,0.08168642951251648,F,major,M,major
Adela Quested,Dr. Aziz,quantifiers,33,12,7,0.5833333333333334,0.45454545454545453,0.12878787878787884,F,major,M,major
Adela Quested,Hamidullah,adverbs,8,5,4,0.8,0.5,0.30000000000000004,F,major,M,intermediate
Adela Quested,Hamidullah,articles,8,2,2,1.0,0.5,0.5,F,major,M,intermediate
Adela Quested,Hamidullah,auxiliary_verbs,8,7,5,0.7142857142857143,0.625,0.0892857142857143,F,major,M,intermediate
Adela Quested,Hamidullah,conjunctions,8,3,3,1.0,0.625,0.375,F,major,M,intermediate
Adela Quested,Hamidullah,impersonal_pronouns,8,3,2,0.6666666666666666,0.375,0.29166666666666663,F,major,M,intermediate
Adela Quested,Hamidullah,personal_pronouns,8,7,7,1.0,1.0,0.0,F,major,M,intermediate
Adela Quested,Hamidullah,prepositions,8,6,3,0.5,0.625,-0.125,F,major,M,intermediate
Adela Quested,Hamidullah,quantifiers,8,2,2,1.0,0.375,0.625,F,major,M,intermediate
Adela Quested,Miss Derek,auxiliary_verbs,2,2,0,0.0,0.0,0.0,F,major,F,intermediate
Adela Quested,Miss Derek,negations,2,2,0,0.0,0.0,0.0,F,major,F,intermediate
Adela Quested,Miss Derek,personal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Adela Quested,Mr. Mcbryde,adverbs,13,7,4,0.5714285714285714,0.46153846153846156,0.10989010989010983,F,major,M,intermediate
Adela Quested,Mr. Mcbryde,articles,13,4,2,0.5,0.6153846153846154,-0.11538461538461542,F,major,M,intermediate
Adela Quested,Mr. Mcbryde,auxiliary_verbs,13,10,6,0.6,0.6153846153846154,-0.015384615384615441,F,major,M,intermediate
