family,F,M
impersonal_pronouns,0.04175488392082947,0.04528296605473287
articles,0.0357687551867226,0.025334150952656356
quantifiers,0.05671102041137209,0.002170839126378817
conjunctions,0.02244687779474495,0.00820680168311449
adverbs,0.022933039678392015,0.00631498422225684
negations,0.015294343571085783,0.013377013860646414
personal_pronouns,0.015310718606800998,0.012024413727563875
auxiliary_verbs,0.004446770001364543,0.017500836219138605
prepositions,0.007877258369528269,0.00460433521138721
