family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
impersonal_pronouns,0.010110690104744705,-0.010110690104744705,0.6166916541729135
quantifiers,-0.001551139630277358,0.001551139630277358,0.9495252373813093
articles,-0.002447319029242924,0.002447319029242924,0.9115442278860569
auxiliary_verbs,0.0025830450794967243,-0.0025830450794967243,0.848575712143928
personal_pronouns,-0.009060613330787943,0.009060613330787943,0.3218390804597701
conjunctions,-0.011468435967582829,0.011468435967582829,0.5982008995502249
prepositions,0.015236515223674339,-0.015236515223674339,0.2688655672163918
adverbs,-0.007266962957249503,0.007266962957249503,0.735632183908046
negations,0.018207355037185645,-0.018207355037185645,0.5087456271864068
