family,Adjacent,Nonadjacent,Randomized
adverbs,0.007280614554743839,0.003866076893881707,0.01246472220062428
articles,0.030726495821247615,-0.0033323435398657803,-0.012640479213926217
auxiliary_verbs,0.0168111485231136,0.015427693840927766,0.0060244205126833905
conjunctions,0.010815115490428046,0.01656941431556082,-0.0018099913343507042
impersonal_pronouns,0.0425932863535848,0.0341127934358433,0.02339538855721503
negations,0.0075831097161169975,0.05795297156993005,0.013330406713098581
personal_pronouns,0.01528734772766688,0.007197649730803095,0.004310556722203443
prepositions,0.007258445527329766,0.006586857563019682,-0.009326155908562166
quantifiers,0.027357156527324948,0.03185715653746344,6.939998482932965e-05
