family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
negations,-0.02073228303708815,0.02073228303708815,0.7166416791604198
quantifiers,-0.047945631772313285,0.047945631772313285,0.49025487256371814
adverbs,-0.04759734606474465,0.04759734606474465,0.14592703648175911
impersonal_pronouns,-0.02794150255520126,0.02794150255520126,0.5507246376811594
articles,-0.11191617870881101,0.11191617870881101,0.006496751624187906
conjunctions,-0.022479447924745467,0.022479447924745467,0.6521739130434783
prepositions,-0.04387428957688349,0.04387428957688349,0.06696651674162919
auxiliary_verbs,-0.020180907427520024,0.020180907427520024,0.12293853073463268
personal_pronouns,0.006934092989645047,-0.006934092989645047,0.6346826586706646
