family,F,M
negations,0.03895198896154027,0.05968427199862841
quantifiers,0.012896882261172363,0.06084251403348565
adverbs,0.01033569730659864,0.0579330433713433
impersonal_pronouns,0.017965590331787795,0.045907092886989055
articles,-0.03717121437497926,0.07474496433383175
conjunctions,0.007186094146967426,0.029665542071712896
prepositions,-0.013666296250078284,0.030207993326805207
auxiliary_verbs,-0.004038068375475171,0.016142839052044854
personal_pronouns,0.009238265714609837,0.0023041727249647924
