family,F,M
impersonal_pronouns,0.023753092071915626,0.03687222600266078
negations,0.08148999260659413,-0.02528439153439153
adverbs,0.03376666048725862,0.01832103187524874
quantifiers,0.06122665410503466,-0.035817029654238955
personal_pronouns,0.0005606951773486653,0.021554049814919374
conjunctions,0.036724516961042813,-0.025324131206484156
auxiliary_verbs,0.008615078922342327,-0.010095344119611044
articles,0.029361031578506298,-0.04258951642672572
prepositions,0.017605421789446674,-0.032886949567227236
