family,major,intermediate,minor
negations,0.011016240627032334,0.05273268398268398,0.15476190476190477
conjunctions,0.04937603246426776,0.03092463092463092,0.05992063492063495
articles,0.028571639218776087,0.008388833388833393,0.09659863945578233
quantifiers,0.055392156862745096,0.06709956709956706,0.0
auxiliary_verbs,0.017363857307628926,0.0012836700336700336,0.03333333333333333
prepositions,0.014201968492029341,0.01795815295815296,0.0074074074074074
personal_pronouns,0.03185690943043884,0.0021604938271604945,-0.005555555555555556
impersonal_pronouns,0.023923124805477744,0.012818961576725548,-0.0095238095238095
adverbs,0.006698066927305684,0.0069292929292929205,0.0
