family,Adjacent,Nonadjacent,Randomized
adverbs,0.004950148447808873,-0.00625,0.00125889044835693
articles,0.03081107982223602,0.0,0.01665938791319117
auxiliary_verbs,0.013032499363381711,0.0,0.002453134284016634
conjunctions,0.03962187905465217,0.028571428571428557,-0.009693014411151663
impersonal_pronouns,0.010200926761029069,-0.0071428571428571435,0.003966742265975013
negations,0.04212806866499923,0.0833333333333333,0.06694059219971185
personal_pronouns,0.011246265172735762,0.0,0.006777384156276894
prepositions,0.01210004140347124,0.0,0.009238223004202531
quantifiers,0.06241660300483828,,0.21103896103896103
