family,major,intermediate,minor
negations,0.031502525252525254,0.03915180107130571,0.16666666666666666
quantifiers,0.1006493506493506,0.055392156862745096,0.0
conjunctions,0.02471278721278723,0.08086901427237561,-0.02666666666666666
articles,0.028035043660043692,0.057421309040857724,-0.01666666666666665
personal_pronouns,0.00299019607843138,0.0009189640768588106,0.04545454545454545
auxiliary_verbs,0.011924001924001915,0.026636751191704746,-0.0030303030303030273
prepositions,0.0093961593961594,0.01816097635808887,-0.009259259259259255
adverbs,0.009724025974025965,-0.004880702280912371,0.01250000000000001
impersonal_pronouns,-0.002770607584272185,0.0029971988795518324,0.011111111111111134
