a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Emma,Harriet Smith,adverbs,91,71,58,0.8169014084507042,0.8131868131868132,0.003714595263891063,F,major,F,major
Emma,Harriet Smith,articles,91,69,32,0.463768115942029,0.4835164835164835,-0.01974836757445453,F,major,F,major
Emma,Harriet Smith,auxiliary_verbs,91,80,72,0.9,0.8901098901098901,0.009890109890109966,F,major,F,major
Emma,Harriet Smith,conjunctions,91,65,46,0.7076923076923077,0.7142857142857143,-0.00659340659340657,F,major,F,major
Emma,Harriet Smith,impersonal_pronouns,91,71,55,0.7746478873239436,0.8021978021978022,-0.027549914873858605,F,major,F,major
Emma,Harriet Smith,negations,91,54,31,0.5740740740740741,0.5384615384615384,0.035612535612535634,F,major,F,major
Emma,Harriet Smith,personal_pronouns,91,83,73,0.8795180722891566,0.8901098901098901,-0.010591817820733485,F,major,F,major
Emma,Harriet Smith,prepositions,91,76,47,0.618421052631579,0.6593406593406593,-0.04091960670908035,F,major,F,major
Emma,Isabella,auxiliary_verbs,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,conjunctions,3,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,impersonal_pronouns,3,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,personal_pronouns,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,prepositions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,intermediate
Emma,Jane Fairfax,adverbs,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,articles,9,6,3,0.5,0.4444444444444444,0.05555555555555558,F,major,F,intermediate
Emma,Jane Fairfax,auxiliary_verbs,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,conjunctions,9,8,6,0.75,0.7777777777777778,-0.02777777777777779,F,major,F,intermediate
Emma,Jane Fairfax,impersonal_pronouns,9,6,4,0.6666666666666666,0.6666666666666666,0.0,F,major,F,intermediate
Emma,Jane Fairfax,personal_pronouns,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,prepositions,9,6,5,0.8333333333333334,0.8888888888888888,-0.05555555555555547,F,major,F,intermediate
Emma,Miss Bates,adverbs,21,11,10,0.9090909090909091,0.9047619047619048,0.0043290043290042934,F,major,F,intermediate
Emma,Miss Bates,articles,21,11,8,0.7272727272727273,0.7619047619047619,-0.03463203463203457,F,major,F,intermediate
Emma,Miss Bates,auxiliary_verbs,21,17,15,0.8823529411764706,0.9047619047619048,-0.022408963585434205,F,major,F,intermediate
Emma,Miss Bates,conjunctions,21,12,10,0.8333333333333334,0.8571428571428571,-0.023809523809523725,F,major,F,intermediate
Emma,Miss Bates,impersonal_pronouns,21,12,11,0.9166666666666666,0.8571428571428571,0.059523809523809534,F,major,F,intermediate
Emma,Miss Bates,negations,21,3,2,0.6666666666666666,0.7619047619047619,-0.09523809523809523,F,major,F,intermediate
Emma,Miss Bates,personal_pronouns,21,19,18,0.9473684210526315,0.9523809523809523,-0.005012531328320802,F,major,F,intermediate
Emma,Miss Bates,prepositions,21,14,13,0.9285714285714286,0.9047619047619048,0.023809523809523836,F,major,F,intermediate
Emma,Mr. Elton,adverbs,16,15,12,0.8,0.8125,-0.012499999999999956,F,major,M,intermediate
Emma,Mr. Elton,articles,16,13,10,0.7692307692307693,0.6875,0.08173076923076927,F,major,M,intermediate
Emma,Mr. Elton,auxiliary_verbs,16,16,13,0.8125,0.8125,0.0,F,major,M,intermediate
Emma,Mr. Elton,conjunctions,16,14,11,0.7857142857142857,0.6875,0.0982142857142857,F,major,M,intermediate
Emma,Mr. Elton,impersonal_pronouns,16,13,11,0.8461538461538461,0.875,-0.028846153846153855,F,major,M,intermediate
Emma,Mr. Elton,negations,16,13,9,0.6923076923076923,0.625,0.06730769230769229,F,major,M,intermediate
Emma,Mr. Elton,personal_pronouns,16,16,15,0.9375,0.9375,0.0,F,major,M,intermediate
Emma,Mr. Elton,prepositions,16,16,12,0.75,0.75,0.0,F,major,M,intermediate
Emma,Mr. Frank Churchill,adverbs,74,59,47,0.7966101694915254,0.7567567567567568,0.03985341273476861,F,major,M,major
Emma,Mr. Frank Churchill,articles,74,43,31,0.7209302325581395,0.6621621621621622,0.05876807039597731,F,major,M,major
Emma,Mr. Frank Churchill,auxiliary_verbs,74,68,61,0.8970588235294118,0.9054054054054054,-0.008346581875993575,F,major,M,major
Emma,Mr. Frank Churchill,conjunctions,74,52,39,0.75,0.7432432432432432,0.006756756756756799,F,major,M,major
Emma,Mr. Frank Churchill,impersonal_pronouns,74,48,36,0.75,0.7162162162162162,0.03378378378378377,F,major,M,major
Emma,Mr. Frank Churchill,negations,74,33,16,0.48484848484848486,0.4864864864864865,-0.0016380016380016515,F,major,M,major
Emma,Mr. Frank Churchill,personal_pronouns,74,69,65,0.9420289855072463,0.9459459459459459,-0.0039169604386996015,F,major,M,major
Emma,Mr. Frank Churchill,prepositions,74,61,47,0.7704918032786885,0.7702702702702703,0.00022153300841820656,F,major,M,major
Emma,Mr. Frank Churchill,quantifiers,74,6,3,0.5,0.14864864864864866,0.3513513513513513,F,major,M,major
Emma,Mr. John Knightley,adverbs,11,8,7,0.875,0.9090909090909091,-0.03409090909090906,F,major,M,intermediate
Emma,Mr. John Knightley,articles,11,4,4,1.0,0.8181818181818182,0.18181818181818177,F,major,M,intermediate
Emma,Mr. John Knightley,auxiliary_verbs,11,9,7,0.7777777777777778,0.8181818181818182,-0.04040404040404044,F,major,M,intermediate
Emma,Mr. John Knightley,conjunctions,11,5,4,0.8,0.8181818181818182,-0.018181818181818188,F,major,M,intermediate
Emma,Mr. John Knightley,impersonal_pronouns,11,6,4,0.6666666666666666,0.6363636363636364,0.030303030303030276,F,major,M,intermediate
Emma,Mr. John Knightley,personal_pronouns,11,10,9,0.9,0.9090909090909091,-0.009090909090909038,F,major,M,intermediate
Emma,Mr. John Knightley,prepositions,11,5,4,0.8,0.9090909090909091,-0.10909090909090902,F,major,M,intermediate
Emma,Mr. Knightley,adverbs,110,83,69,0.8313253012048193,0.7818181818181819,0.04950711938663743,F,major,M,major
Emma,Mr. Knightley,articles,110,63,53,0.8412698412698413,0.7,0.14126984126984132,F,major,M,major
Emma,Mr. Knightley,auxiliary_verbs,110,98,91,0.9285714285714286,0.9272727272727272,0.0012987012987013546,F,major,M,major
Emma,Mr. Knightley,conjunctions,110,87,66,0.7586206896551724,0.7727272727272727,-0.014106583072100332,F,major,M,major
Emma,Mr. Knightley,impersonal_pronouns,110,83,66,0.7951807228915663,0.7636363636363637,0.0315443592552026,F,major,M,major
Emma,Mr. Knightley,negations,110,58,40,0.6896551724137931,0.6363636363636364,0.053291536050156796,F,major,M,major
Emma,Mr. Knightley,personal_pronouns,110,103,98,0.9514563106796117,0.9545454545454546,-0.0030891438658429138,F,major,M,major
Emma,Mr. Knightley,prepositions,110,81,61,0.7530864197530864,0.7727272727272727,-0.019640852974186274,F,major,M,major
Emma,Mr. Weston,adverbs,12,7,6,0.8571428571428571,0.8333333333333334,0.023809523809523725,F,major,M,intermediate
Emma,Mr. Weston,articles,12,4,4,1.0,0.6666666666666666,0.33333333333333337,F,major,M,intermediate
Emma,Mr. Weston,auxiliary_verbs,12,12,11,0.9166666666666666,0.9166666666666666,0.0,F,major,M,intermediate
Emma,Mr. Weston,conjunctions,12,6,6,1.0,0.8333333333333334,0.16666666666666663,F,major,M,intermediate
Emma,Mr. Weston,impersonal_pronouns,12,9,7,0.7777777777777778,0.75,0.02777777777777779,F,major,M,intermediate
Emma,Mr. Weston,negations,12,5,2,0.4,0.6666666666666666,-0.2666666666666666,F,major,M,intermediate
Emma,Mr. Weston,personal_pronouns,12,11,11,1.0,1.0,0.0,F,major,M,intermediate
Emma,Mr. Weston,prepositions,12,9,7,0.7777777777777778,0.75,0.02777777777777779,F,major,M,intermediate
Emma,Mr. Woodhouse,adverbs,32,24,22,0.9166666666666666,0.90625,0.01041666666666663,F,major,M,intermediate
Emma,Mr. Woodhouse,articles,32,21,15,0.7142857142857143,0.75,-0.0357142857142857,F,major,M,intermediate
