family,major,intermediate,minor
negations,0.03551041430819168,0.08425372118920504,0.027777777777777766
impersonal_pronouns,0.03176814340690732,0.017668979344501158,0.09722222222222221
conjunctions,-0.00673784032296605,-0.0005912408142956736,0.08333333333333333
articles,-0.006426916062930997,0.04888475666440273,0.03125
quantifiers,0.01807285912892455,0.03314704889800934,0.0
adverbs,0.012884598660755463,0.028336377742623754,0.0
prepositions,0.004968976718481024,0.006120948890872976,0.0
auxiliary_verbs,0.00539863245724393,0.00049000450748006,0.0
personal_pronouns,0.0024703427960929467,0.0031356294938712434,0.0
