family,F,M
negations,0.029860231576333246,0.0515692844780027
quantifiers,0.00910068684869283,0.0699155963118622
impersonal_pronouns,0.013903481862106023,0.011951859122696935
auxiliary_verbs,0.014309730417656602,-0.005313950380946863
prepositions,0.0033534614170366342,0.002136050468179236
personal_pronouns,4.8679441750217683e-05,0.0015816881951221003
conjunctions,0.029512875018887465,-0.030490967847196168
articles,-0.032443902921614504,0.02076833609121721
adverbs,-0.05538133879669053,-0.015905754077678972
