family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
negations,-0.02170905290166944,0.02170905290166944,0.6946526736631684
quantifiers,-0.06081490946316937,0.06081490946316937,0.31384307846076964
impersonal_pronouns,0.0019516227394090879,-0.0019516227394090879,0.9700149925037481
auxiliary_verbs,0.019623680798603466,-0.019623680798603466,0.2673663168415792
prepositions,0.0012174109488573984,-0.0012174109488573984,0.9470264867566217
personal_pronouns,-0.0015330087533718829,0.0015330087533718829,0.9160419790104948
conjunctions,0.06000384286608364,-0.06000384286608364,0.029985007496251874
articles,-0.053212239012831716,0.053212239012831716,0.18640679660169915
adverbs,-0.03947558471901155,0.03947558471901155,0.2463768115942029
