a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Caroline Abbott,Harriet,auxiliary_verbs,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,major
Caroline Abbott,Harriet,conjunctions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,major
Caroline Abbott,Harriet,impersonal_pronouns,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,major
Caroline Abbott,Harriet,personal_pronouns,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,major
Caroline Abbott,Harriet,prepositions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,major
Caroline Abbott,Mr. Herriton,adverbs,122,85,46,0.5411764705882353,0.5409836065573771,0.00019286403085816417,F,major,M,major
Caroline Abbott,Mr. Herriton,articles,122,54,25,0.46296296296296297,0.4672131147540984,-0.004250151791135415,F,major,M,major
Caroline Abbott,Mr. Herriton,auxiliary_verbs,122,93,63,0.6774193548387096,0.7049180327868853,-0.02749867794817562,F,major,M,major
Caroline Abbott,Mr. Herriton,conjunctions,122,65,30,0.46153846153846156,0.5327868852459017,-0.07124842370744011,F,major,M,major
Caroline Abbott,Mr. Herriton,impersonal_pronouns,122,73,43,0.589041095890411,0.6065573770491803,-0.017516281158769353,F,major,M,major
Caroline Abbott,Mr. Herriton,negations,122,50,10,0.2,0.2540983606557377,-0.0540983606557377,F,major,M,major
Caroline Abbott,Mr. Herriton,personal_pronouns,122,102,85,0.8333333333333334,0.819672131147541,0.013661202185792365,F,major,M,major
Caroline Abbott,Mr. Herriton,prepositions,122,79,58,0.7341772151898734,0.7131147540983607,0.021062461091512774,F,major,M,major
Caroline Abbott,Mr. Herriton,quantifiers,122,54,21,0.3888888888888889,0.4180327868852459,-0.029143897996357027,F,major,M,major
Caroline Abbott,Mrs. Herriton,auxiliary_verbs,4,4,3,0.75,0.75,0.0,F,major,F,intermediate
Caroline Abbott,Mrs. Herriton,personal_pronouns,4,4,3,0.75,0.75,0.0,F,major,F,intermediate
Caroline Abbott,Mrs. Herriton,prepositions,4,4,4,1.0,1.0,0.0,F,major,F,intermediate
Caroline Abbott,Signor Carella,adverbs,35,15,10,0.6666666666666666,0.7142857142857143,-0.04761904761904767,F,major,M,major
Caroline Abbott,Signor Carella,articles,35,10,4,0.4,0.42857142857142855,-0.028571428571428525,F,major,M,major
Caroline Abbott,Signor Carella,auxiliary_verbs,35,27,21,0.7777777777777778,0.6857142857142857,0.09206349206349207,F,major,M,major
Caroline Abbott,Signor Carella,conjunctions,35,15,9,0.6,0.6285714285714286,-0.02857142857142858,F,major,M,major
Caroline Abbott,Signor Carella,impersonal_pronouns,35,13,5,0.38461538461538464,0.45714285714285713,-0.07252747252747249,F,major,M,major
Caroline Abbott,Signor Carella,negations,35,13,6,0.46153846153846156,0.42857142857142855,0.032967032967033016,F,major,M,major
Caroline Abbott,Signor Carella,personal_pronouns,35,26,17,0.6538461538461539,0.7142857142857143,-0.06043956043956045,F,major,M,major
Caroline Abbott,Signor Carella,prepositions,35,18,10,0.5555555555555556,0.6,-0.0444444444444444,F,major,M,major
Caroline Abbott,Signor Carella,quantifiers,35,11,7,0.6363636363636364,0.4,0.23636363636363633,F,major,M,major
Harriet,Caroline Abbott,articles,5,5,3,0.6,0.6,0.0,F,major,F,major
Harriet,Caroline Abbott,conjunctions,5,4,3,0.75,0.8,-0.050000000000000044,F,major,F,major
Harriet,Caroline Abbott,personal_pronouns,5,4,4,1.0,1.0,0.0,F,major,F,major
Harriet,Caroline Abbott,prepositions,5,5,4,0.8,0.8,0.0,F,major,F,major
Harriet,Mr. Herriton,adverbs,64,33,21,0.6363636363636364,0.578125,0.058238636363636354,F,major,M,major
