family,F,M
quantifiers,0.11382058482935672,-0.007294325504726913
impersonal_pronouns,0.04609512375440352,0.056351288556870244
conjunctions,0.03446135054297885,0.022264262756509834
auxiliary_verbs,0.029707093155369017,0.02144175982251188
adverbs,0.04617597470468284,0.0035455635418224505
personal_pronouns,0.011248232858394965,0.016519117193382046
articles,0.017570850902190613,0.0039690904712232555
prepositions,0.006679317291424193,0.00928929384314263
negations,-0.009746542799174387,0.010533827130318689
