family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
impersonal_pronouns,0.04222229152560489,-0.04222229152560489,0.31284357821089454
adverbs,0.06050011506528702,-0.06050011506528702,0.17191404297851073
quantifiers,-0.00566388377197085,0.00566388377197085,0.9175412293853074
negations,0.05671761102781485,-0.05671761102781485,0.28535732133933034
auxiliary_verbs,-0.013787173227517277,0.013787173227517277,0.6131934032983508
prepositions,0.029823993189990433,-0.029823993189990433,0.24087956021989004
conjunctions,-0.04066941857161349,0.04066941857161349,0.37681159420289856
personal_pronouns,-0.016428186540921246,0.016428186540921246,0.2843578210894553
articles,-0.01509405585474164,0.01509405585474164,0.7016491754122939
