family,major,intermediate,minor
impersonal_pronouns,0.04625366158419546,0.06461700323462624,0.048148148148148134
conjunctions,-0.0383807067535702,0.0835268162719878,0.06481481481481481
quantifiers,-0.0041340739139440865,0.0643282595811139,0.027777777777777766
auxiliary_verbs,0.038484093291758885,0.004327474409201849,0.03095238095238095
articles,0.006401278818098687,-0.003252297821924773,0.055555555555555546
personal_pronouns,0.016131561854653573,0.013498165752288693,0.01785714285714285
prepositions,0.014722925225867047,-3.366830573033199e-05,0.01481481481481482
adverbs,0.004212783609751006,0.05376750054190744,-0.09583333333333333
negations,0.005254699472499739,0.029013116414058796,-0.15
