family,gender,mean_conv
adverbs,F,0.010416666666666657
adverbs,M,0.04999999999999999
articles,F,-0.03474025974025976
articles,M,-0.06250000000000001
auxiliary_verbs,F,-0.0008264462809917307
auxiliary_verbs,M,0.0
conjunctions,F,-0.009668109668109673
conjunctions,M,-0.008333333333333331
impersonal_pronouns,F,0.0307977736549165
impersonal_pronouns,M,-0.05208333333333334
negations,F,-0.03506493506493507
negations,M,0.03749999999999998
personal_pronouns,F,-0.004683195592286491
personal_pronouns,M,0.0
prepositions,F,0.02306397306397307
prepositions,M,-0.004464285714285726
quantifiers,F,-0.04086399711399713
quantifiers,M,0.06874999999999995
