family,adj_mean,adj_ci_lo,adj_ci_hi,non_mean,adj_minus_non_mean,adj_minus_non_p_t,adj_minus_non_ci_lo,adj_minus_non_ci_hi,test,rand_mean,adj_minus_rand_mean,adj_minus_rand_p_t,adj_minus_rand_ci_lo,adj_minus_rand_ci_hi
adverbs,0.003516593707350592,-0.020688523517119646,0.028941094894556926,-0.021356421356421355,0.05322282295070192,0.19328458007071822,-0.024009524746884343,0.13265285254830952,paired_t_with_bootstrap_CI,-0.002283456035146948,0.005800049742497541,0.7741960325586055,-0.030318004871322596,0.04653904721870056
articles,0.007998035313910353,-0.02032486536219403,0.03597918497578523,-0.05371315192743764,0.07673410744526207,0.08294704917102609,-0.012533831917430424,0.1601566136503109,paired_t_with_bootstrap_CI,0.012419729920671283,-0.004421694606760928,0.7979982308369501,-0.03742412729388553,0.030166452447020476
auxiliary_verbs,0.007791796615560356,-0.013053757748584532,0.029564908434619702,-0.02489177489177489,0.04053209183936264,0.028642694333854437,0.009935956647819873,0.07812397550514918,paired_t_with_bootstrap_CI,-0.0028619621548134793,0.010653758770373833,0.3765584681834486,-0.011643728669612306,0.03461479412662978
conjunctions,0.009557738707892236,-0.012964346928440385,0.032113126314183074,-0.02129629629629629,0.02780639486925483,0.43787581511030504,-0.04028832600375633,0.0931632444771428,paired_t_with_bootstrap_CI,0.0035389333050288743,0.00601880540286336,0.7442739685882844,-0.030519227275341416,0.04121535631069143
impersonal_pronouns,0.024836962727553615,-0.005863808055149226,0.059416984268580136,0.008956916099773246,-0.004797593791333623,0.8875385786368668,-0.07418890066249202,0.06033557768275992,paired_t_with_bootstrap_CI,-0.018170680186312144,0.04300764291386576,0.019645907743877825,0.01085365932834332,0.07790834366461992
negations,0.015345275550098014,-0.02087158795669609,0.05632255544684165,-0.009259259259259266,0.10031308560720326,0.371070151260735,-0.04082831202929241,0.32833234303822534,paired_t_with_bootstrap_CI,-0.0008381221573638601,0.016183397707461876,0.5977695034999648,-0.04291729237785387,0.07125737275202514
personal_pronouns,0.005547933761353746,-0.005161954796929205,0.018317472087377627,0.005923344947735196,0.003678318403325738,0.7934000047188569,-0.022100323120533262,0.03344790310756209,paired_t_with_bootstrap_CI,-0.0003603281460857888,0.0059082619074395356,0.2767113448094115,-0.003976087931166061,0.01673199060853254
prepositions,0.004587960330153226,-0.013539459532361636,0.022007825336542376,0.0010928613869790392,-0.003059189576298576,0.903136653770003,-0.05330884760713699,0.04341495745718958,paired_t_with_bootstrap_CI,-0.00827147749583678,0.012859437825990007,0.24135328674427228,-0.007448695396277092,0.03517477063116245
quantifiers,-0.013159908317944601,-0.059198484454494334,0.028948762569433167,-0.00238095238095237,-0.021060858882703204,0.8361656976468836,-0.19504807947420993,0.1747793078610777,paired_t_with_bootstrap_CI,0.018602340335700504,-0.0317622486536451,0.3256090209898287,-0.10031210870215064,0.030522046268491993
