a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Charlotte Lucas,Elizabeth,adverbs,14,12,11,0.9166666666666666,0.8571428571428571,0.059523809523809534,F,intermediate,F,major
Charlotte Lucas,Elizabeth,articles,14,9,4,0.4444444444444444,0.42857142857142855,0.015873015873015872,F,intermediate,F,major
Charlotte Lucas,Elizabeth,auxiliary_verbs,14,14,13,0.9285714285714286,0.9285714285714286,0.0,F,intermediate,F,major
Charlotte Lucas,Elizabeth,conjunctions,14,11,8,0.7272727272727273,0.7142857142857143,0.012987012987012991,F,intermediate,F,major
Charlotte Lucas,Elizabeth,impersonal_pronouns,14,12,11,0.9166666666666666,0.7857142857142857,0.13095238095238093,F,intermediate,F,major
Charlotte Lucas,Elizabeth,negations,14,9,8,0.8888888888888888,0.7857142857142857,0.10317460317460314,F,intermediate,F,major
Charlotte Lucas,Elizabeth,personal_pronouns,14,13,12,0.9230769230769231,0.9285714285714286,-0.005494505494505475,F,intermediate,F,major
Charlotte Lucas,Elizabeth,prepositions,14,9,6,0.6666666666666666,0.7857142857142857,-0.11904761904761907,F,intermediate,F,major
Charlotte Lucas,Mrs. Bennet,adverbs,4,3,3,1.0,0.75,0.25,F,intermediate,F,major
Charlotte Lucas,Mrs. Bennet,auxiliary_verbs,4,3,3,1.0,1.0,0.0,F,intermediate,F,major
Charlotte Lucas,Mrs. Bennet,conjunctions,4,4,4,1.0,1.0,0.0,F,intermediate,F,major
Charlotte Lucas,Mrs. Bennet,impersonal_pronouns,4,4,4,1.0,1.0,0.0,F,intermediate,F,major
Charlotte Lucas,Mrs. Bennet,negations,4,3,2,0.6666666666666666,0.5,0.16666666666666663,F,intermediate,F,major
Charlotte Lucas,Mrs. Bennet,personal_pronouns,4,4,4,1.0,1.0,0.0,F,intermediate,F,major
Charlotte Lucas,Mrs. Bennet,prepositions,4,3,3,1.0,1.0,0.0,F,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,adverbs,15,12,6,0.5,0.6,-0.09999999999999998,M,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,articles,15,11,5,0.45454545454545453,0.5333333333333333,-0.0787878787878788,M,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,auxiliary_verbs,15,14,13,0.9285714285714286,0.9333333333333333,-0.004761904761904745,M,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,conjunctions,15,11,7,0.6363636363636364,0.7333333333333333,-0.09696969696969693,M,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,impersonal_pronouns,15,13,10,0.7692307692307693,0.8,-0.03076923076923077,M,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,negations,15,7,4,0.5714285714285714,0.4666666666666667,0.10476190476190472,M,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,personal_pronouns,15,15,15,1.0,1.0,0.0,M,intermediate,F,major
Colonel Fitzwilliam,Elizabeth,prepositions,15,14,11,0.7857142857142857,0.8,-0.014285714285714346,M,intermediate,F,major
Elizabeth,Charlotte Lucas,adverbs,11,7,5,0.7142857142857143,0.8181818181818182,-0.10389610389610393,F,major,F,intermediate
Elizabeth,Charlotte Lucas,articles,11,3,2,0.6666666666666666,0.7272727272727273,-0.06060606060606066,F,major,F,intermediate
