a_category,b_category,mean_weight,count
intermediate,intermediate,0.0023037554461358667,9
intermediate,major,0.00861836120143242,20
intermediate,minor,0.019047619047619042,5
major,intermediate,0.017026476703079114,20
major,major,-0.002899350684850122,4
major,minor,0.01907993966817494,5
minor,intermediate,0.0128205128205128,4
minor,major,0.0297797521023327,5
minor,minor,0.0119047619047619,2
