family,major,intermediate,minor
quantifiers,0.3272120140326662,0.0,0.0
negations,0.035452949536304,0.06614869275869602,0.0416666666666666
articles,0.015102834145185075,0.06338680644169829,0.01388888888888885
impersonal_pronouns,0.044025432566654386,0.04637431493838815,-0.0025252525252525
prepositions,0.013890682238284338,0.03721632238434438,0.0196969696969697
adverbs,0.009411619182281452,0.014706942003996968,-0.005555555555555533
conjunctions,-0.0012046556492572747,0.02719900508322192,-0.00757575757575755
auxiliary_verbs,0.018384621405675095,-0.003541448269204357,0.0
personal_pronouns,0.0010305700563053499,-0.001705722939582334,0.0
