family,F,M
quantifiers,0.3272120140326662,0.0
articles,0.029187905885003352,0.0774295311576013
negations,0.05152491691211648,0.049181422865633345
impersonal_pronouns,0.038496434401291316,0.05315243236295866
prepositions,0.021809724831364417,0.04479686423776754
conjunctions,0.0010496979212166818,0.053288197315961204
adverbs,0.0068137528209543195,0.0241963585520087
auxiliary_verbs,0.006113539997791655,-0.0035504959979458946
personal_pronouns,-0.0004011343594676911,-0.0015873015873015856
