family,Adjacent,Nonadjacent,Randomized
adverbs,0.01316072523400038,0.029503066378066378,-0.005518928238824739
articles,0.04822865820372173,0.023178210678210666,0.015992604272290854
auxiliary_verbs,0.003194613475994655,-0.0011821064240419032,0.0031928268336458036
conjunctions,0.016203031797907802,0.034374248436748446,0.019425279834419263
impersonal_pronouns,0.049996630587644884,0.04185609711925501,-0.005768775954121059
negations,0.05102273961644153,-0.0059307359307359375,0.06711273617199964
personal_pronouns,-0.0007669310374534238,-0.0030163385002094614,-0.0014561257564988835
prepositions,0.026790681221688283,0.01566558441558441,0.0058814359613608355
quantifiers,0.3272120140326662,0.2125,0.36409122278687495
