family,F,M
quantifiers,0.3272120140326662,0.0
negations,0.023258260867569446,0.13431617586305775
articles,0.04974497715651333,0.04395539570039994
impersonal_pronouns,0.039746376673729725,0.045343267458138804
prepositions,0.026237980999977907,0.029743218060749047
conjunctions,0.012955573321708944,0.017710272572612245
auxiliary_verbs,0.004481230734119066,-0.0001745863861143293
adverbs,0.02633080007687832,-0.02258728859730243
personal_pronouns,-0.00011345841998415627,-0.0025521319638966613
