family,adj_mean,adj_ci_lo,adj_ci_hi,non_mean,adj_minus_non_mean,adj_minus_non_p_t,adj_minus_non_ci_lo,adj_minus_non_ci_hi,test,rand_mean,adj_minus_rand_mean,adj_minus_rand_p_t,adj_minus_rand_ci_lo,adj_minus_rand_ci_hi
adverbs,0.016680898683978308,0.0011803377719136858,0.033809136088698725,-0.003875968992248056,0.026873495252132878,0.19312610824464896,-0.010912798288830515,0.06475230229556772,paired_t_with_bootstrap_CI,-0.008088033849843421,0.024768932533821723,0.04347140200985063,0.002416010755692194,0.049944703206259634
articles,0.026987106014034635,0.005015901384361823,0.049625378703246646,0.01314886314886315,0.023244061565230078,0.4858263819621548,-0.036988320109014185,0.08555025690411366,paired_t_with_bootstrap_CI,-0.009965336785090075,0.03695244279912471,0.01701817623993885,0.008983028836289705,0.06712038419589904
auxiliary_verbs,0.0010013996568667169,-0.0009840051820600188,0.004350423380853342,-0.002457264957264956,0.002331172261854645,0.3427331539999974,-0.0014846278260894883,0.007757662632803641,paired_t_with_bootstrap_CI,9.778519903539141e-05,0.0009036144578313254,0.752600784773062,-0.004518072289156623,0.007228915662650598
conjunctions,0.005063092128736935,-0.013584066745792003,0.02397703827470606,0.008900226757369614,0.008917301580863493,0.6933165496381553,-0.032710162804317496,0.05577253357765309,paired_t_with_bootstrap_CI,0.013475091948745264,-0.00841199982000833,0.4978662139865263,-0.03343583921118648,0.013317307633896908
impersonal_pronouns,0.022356159738880804,-0.00016367229977868843,0.046190549461185754,0.012235449735449737,0.019997680766223595,0.5189685020463916,-0.039772657606808384,0.07712335491514608,paired_t_with_bootstrap_CI,0.009200960510460415,0.013155199228420391,0.4578433755760971,-0.023594100302745908,0.04499794485373788
negations,0.02779290455188243,-0.0012165027091818794,0.05982754187192076,0.0014285714285714284,0.06862319628705237,0.059643579635440425,0.004575223791374339,0.14045685440741562,paired_t_with_bootstrap_CI,0.017803382179473644,0.009989522372408792,0.6949902748339329,-0.036560728558378296,0.06068689269598185
personal_pronouns,0.00011486798794506988,-0.0015367289855256747,0.0019692217202914157,0.0,-0.0012322371603080977,0.3249271245408959,-0.0035044051768355483,0.0011687176135402294,paired_t_with_bootstrap_CI,-0.0006458672607419869,0.0007607352486870565,0.6155666533112842,-0.0019501081248069158,0.0037694045412418886
prepositions,0.00839650193480592,-0.004315754622453763,0.023680655442987822,0.008222222222222225,0.006009574588900571,0.7071196534725532,-0.023724456615897803,0.03696865258606443,paired_t_with_bootstrap_CI,0.004785987233308929,0.003610514701496991,0.6781557776100839,-0.013847984242005984,0.01975755416677317
quantifiers,0.02761769026425966,0.0023355643542692637,0.053216306811463276,0.012475198412698415,0.016662950772714416,0.6103214662343475,-0.04590896900342902,0.07827994965799771,paired_t_with_bootstrap_CI,-0.019711749505579884,0.04732943976983955,0.021010535405025853,0.010616555891232686,0.08687647526918339
