family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
negations,0.01144353981076561,-0.01144353981076561,0.4987506246876562
impersonal_pronouns,0.0066409980367511875,-0.0066409980367511875,0.5402298850574713
quantifiers,0.010152608875077643,-0.010152608875077643,0.5232383808095952
articles,0.01273181589100787,-0.01273181589100787,0.3148425787106447
conjunctions,0.011089691760994962,-0.011089691760994962,0.2733633183408296
adverbs,0.007262478431873439,-0.007262478431873439,0.3633183408295852
prepositions,0.001596842861089189,-0.001596842861089189,0.7936031984007996
auxiliary_verbs,0.004690255438055311,-0.004690255438055311,0.11894052973513243
personal_pronouns,-0.0028127551593851623,0.0028127551593851623,0.40429785107446276
