family,major,intermediate,minor
negations,0.02366986613724298,0.03085454740161453,0.020651570651570656
articles,0.012303639020500997,0.02657185552534762,0.026360271672771683
conjunctions,0.016297048809894858,0.012330868161037943,0.024625374625374633
impersonal_pronouns,0.02878942751410924,0.022011131834637397,-0.0003501400560224024
quantifiers,0.02691749649160608,0.016871418353416524,0.005998168498168513
prepositions,0.008807473072489625,0.004297388162480964,0.010132890365448503
adverbs,0.008751277414217249,0.015161594036140561,-0.0007649757649757613
auxiliary_verbs,0.003686813497746731,0.004142391491478341,-0.0022796352583586616
personal_pronouns,0.002961630031328759,0.0021501771541364346,-0.0010869565217391304
