family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
impersonal_pronouns,-0.022175267221484243,0.022175267221484243,0.03698150924537731
articles,-0.013740407653033627,0.013740407653033627,0.2708645677161419
negations,0.052344177356079075,-0.052344177356079075,0.001999000499750125
quantifiers,0.00020015450957904315,-0.00020015450957904315,0.9905047476261869
conjunctions,-0.011562002199919447,0.011562002199919447,0.2593703148425787
adverbs,-0.001822196401530602,0.001822196401530602,0.8360819590204898
prepositions,-0.0071489525860127905,0.0071489525860127905,0.26686656671664166
auxiliary_verbs,-0.0016230801391482123,0.0016230801391482123,0.6056971514242878
personal_pronouns,0.0013674053342112489,-0.0013674053342112489,0.6856571714142928
