pair,adverbs,articles,auxiliary_verbs,conjunctions,impersonal_pronouns,negations,personal_pronouns,prepositions,quantifiers
Emma→Mr. Elton,-0.0166666666666667,0.0817307692307692,0.0,0.05,-0.0432692307692307,0.0357142857142857,0.0,0.0,-0.0374999999999999
Emma→Harriet Smith,0.0201465201465201,-0.0197483675744545,0.0173992673992673,0.0027472527472527,-0.0006370441153049,0.0018014772113132,-0.0034843205574912,-0.0105820105820105,0.0272830617658204
Emma→Mr. Frank Churchill,0.0067567567567567,0.0587680703959773,-0.0039169604386996,0.0472972972972972,0.0288697788697789,0.0675675675675675,-0.0081900081900082,-0.0152857775808594,0.0234014502307186
Elizabeth→Mr. Darcy,-0.0333333333333333,0.0325980392156862,-0.0019230769230769,-0.0066176470588235,0.0618644067796609,0.1162735849056603,0.0120253164556962,0.0005136986301369,0.0232142857142857
Elizabeth→Mrs. Gardiner,0.0447368421052631,0.0499999999999999,0.0,0.025,-0.05,0.0142857142857143,0.0,0.0124999999999999,0.0428571428571429
Elizabeth→Jane,0.0221774193548387,0.1738351254480287,0.0072302558398219,-0.0049627791563274,0.0497311827956988,0.033724340175953,-0.0032804811372334,-0.0103686635944699,0.0889164598842018
Elizabeth→Lady Catherine De Bourgh,0.0235294117647058,0.1660714285714285,0.0285714285714285,-0.0390977443609023,0.0285714285714285,0.0857142857142857,-0.0036866359447004,0.0285714285714285,0.1238095238095238
Elizabeth→George Wickham,0.0804232804232804,0.0857142857142857,0.0226600985221675,-0.0150375939849624,0.0537815126050419,0.0153846153846154,-0.005911330049261,0.0742857142857142,-0.1178571428571428
Elinor→Mrs. Jennings,-0.0231884057971014,0.020066889632107,0.0,-0.0380434782608695,0.0869565217391304,-0.0079051383399209,0.0,-0.0153452685421995,-0.0948616600790512
Elinor→Mrs. Dashwood,0.0374999999999999,0.1333333333333334,0.0,-0.0176470588235294,0.109090909090909,0.0142857142857143,0.0,0.0,-0.0227272727272727
Elinor→Mr. Willoughby,0.0482456140350876,-0.0263157894736842,-0.007974481658692,0.0274599542334096,0.0150375939849624,-0.0676691729323307,0.0,0.0263157894736841,0.0789473684210525
Henry Crawford→Mary Crawford,0.1111111111111111,-0.0476190476190476,-0.0050125313283208,0.0325814536340851,0.0666666666666666,-0.042016806722689,-0.0050125313283208,0.0,0.0364145658263305
Harriet Smith→Emma,0.0017647058823528,0.014313725490196,0.0154838709677418,0.0031578947368421,-0.02,-0.0336363636363636,-0.0162790697674418,0.0141095890410958,0.0857627118644067
George Wickham→Elizabeth,0.0362637362637362,0.05,0.0199134199134198,0.0357142857142857,0.0214285714285714,-0.031578947368421,-0.0050420168067227,0.0190476190476189,0.0228571428571428
Fanny Price→Mary Crawford,0.0689655172413793,0.1197822141560798,0.0,0.0689655172413793,0.1034482758620689,0.1163793103448276,0.0,0.0689655172413793,-0.0199637023593466
Henry Crawford→Fanny Price,0.024561403508772,-0.0263157894736841,0.0,-0.0596491228070175,0.0080971659919028,-0.0701754385964912,-0.0029239766081871,-0.0394736842105263,-0.1403508771929824
Emma→Mrs. Weston,0.0629370629370629,-0.0884173297966401,-0.0006747638326585,-0.0326340326340326,0.0641025641025641,-0.074074074074074,0.0,-0.0029304029304029,-0.0256410256410256
Emma→Mr. Woodhouse,-0.0104166666666666,-0.0357142857142857,0.0,-0.0144230769230768,0.1420454545454545,-0.0357142857142857,0.0,-0.0041666666666666,-0.0421195652173913
Emma→Mr. Knightley,0.0214285714285713,0.1412698412698413,0.0042304230423041,-0.0106430155210642,0.0085155350978135,0.0377622377622377,-0.0042780748663101,-0.0229249011857707,0.0211624441132638
Mrs. Grant→Mary Crawford,-0.1333333333333333,0.0999999999999999,-0.0047619047619047,0.1333333333333333,0.0666666666666667,-0.0545454545454545,0.0,-0.0095238095238096,0.0999999999999999
Mrs. Jennings→Elinor,0.0192307692307692,0.0357142857142857,0.0,0.0248447204968943,-0.0059523809523809,0.0595238095238095,0.0,0.0773809523809523,0.0259740259740259
Mrs. Norris→Lady Bertram,0.0509803921568627,0.0168067226890756,0.0,0.0330882352941176,0.1221719457013574,0.085972850678733,0.0,0.0,0.016042780748663
Mrs. Weston→Emma,0.0035714285714286,-0.0333333333333333,-0.0006410256410256,0.0367647058823529,0.025,0.0153846153846154,0.0,0.0,0.0535714285714286
Mrs. Gardiner→Elizabeth,-0.0083333333333334,0.1174242424242424,0.0,0.0654761904761904,0.0166666666666666,-0.0625,0.0,0.0238095238095237,0.0608974358974359
Mrs. Elton→Emma,0.0,-0.0190476190476189,0.0,-0.0047619047619047,0.0619047619047619,0.1,0.0,0.0,0.0358974358974359
Mrs. Dashwood→Elinor,0.0269151138716355,0.0971867007672634,0.0,0.0160183066361555,0.0163043478260869,-0.0367892976588628,0.0,-0.0059288537549406,-0.0096618357487922
