family,F,M
negations,0.031089762399297064,0.019646222588531465
impersonal_pronouns,0.025168353413809966,0.018527355377058786
quantifiers,0.02399009760254792,0.013837488727470273
articles,0.025243021567701612,0.012511205676693742
conjunctions,0.019549445643358258,0.008459753882363292
adverbs,0.013569570375584534,0.006307091943711096
prepositions,0.007430301127042183,0.005833458265952992
auxiliary_verbs,0.0049152985306399645,0.0002250430925846535
personal_pronouns,0.001008866287507603,0.0038216214468927653
