family,major,intermediate,minor
impersonal_pronouns,0.035205461273234005,0.07166419966342567,-0.0022774327122153273
adverbs,0.01699846639011898,0.03136825574726071,0.02205513784461153
conjunctions,-0.005986058063983228,-0.0023780152166375055,0.0695488721804511
prepositions,-0.02122075602312104,-0.008195196717323829,0.07857142857142856
auxiliary_verbs,0.0024244385059272668,0.03677892893315903,0.009226190476190485
articles,0.016369165088953235,0.016259640690202377,0.01223809523809523
negations,0.017110156219336495,-0.011604122100476847,0.03373015873015872
personal_pronouns,-0.0005441883234637274,0.000442614349815155,0.016541353383458645
quantifiers,0.02352840340545287,-0.03933060637957908,-0.00019841269841270695
