family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
impersonal_pronouns,-0.04204635651662048,0.04204635651662048,0.16591704147926037
adverbs,-0.0184410731589654,0.0184410731589654,0.5487256371814093
negations,-0.015010744366035807,0.015010744366035807,0.7156421789105447
articles,-0.03022852582254852,0.03022852582254852,0.37381309345327335
quantifiers,0.013384821122813572,-0.013384821122813572,0.7346326836581709
auxiliary_verbs,-0.033370933106840084,0.033370933106840084,0.12593703148425786
conjunctions,-0.023820900103517798,0.023820900103517798,0.5212393803098451
prepositions,-0.02191336522009369,0.02191336522009369,0.383808095952024
personal_pronouns,-0.03580191941086211,0.03580191941086211,0.03548225887056472
