family,F,M
impersonal_pronouns,0.006183275720094269,0.04822963223671476
adverbs,0.007481406574543825,0.025922479733509224
negations,-0.0007803147382254945,0.014230429627810313
articles,-0.00883540187636826,0.02139312394618026
quantifiers,0.012303456661488311,-0.0010813644613252595
auxiliary_verbs,-0.013013664046987833,0.020357269059852252
conjunctions,-0.012985528334549254,0.01083537176896854
prepositions,-0.01721043874128231,0.00470292647881138
personal_pronouns,-0.025953637741074478,0.009848281669787635
