family,F,M
quantifiers,0.17953764361398541,0.0402930402930403
negations,0.12224773373809326,0.03286340852130322
impersonal_pronouns,0.02949227761462618,0.04775300931949381
personal_pronouns,0.0001349953611235375,0.002420551562624309
auxiliary_verbs,0.009946428804767161,-0.010056825173104245
conjunctions,0.01624512669776698,-0.01939524065127929
articles,0.02516707058988241,-0.040343915343915335
adverbs,0.0033473510946223596,-0.020070844402771248
prepositions,0.034334673975481865,-0.06232361160676572
