family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
impersonal_pronouns,-0.016681741555820088,0.016681741555820088,0.5067466266866567
articles,0.014344293830863254,-0.014344293830863254,0.56071964017991
conjunctions,0.02385939003973767,-0.02385939003973767,0.22938530734632684
quantifiers,0.0033268873286824334,-0.0033268873286824334,0.92103948025987
personal_pronouns,0.0007290123119360775,-0.0007290123119360775,0.8520739630184908
auxiliary_verbs,-0.0053748978660588245,0.0053748978660588245,0.8250874562718641
prepositions,0.012167980910649153,-0.012167980910649153,0.3308345827086457
adverbs,0.005118544988225751,-0.005118544988225751,0.7606196901549226
negations,0.06094033988678116,-0.06094033988678116,0.033483258370814596
