family,F,M
impersonal_pronouns,0.019831135928167234,0.036512877483987315
articles,0.02951290450648882,0.01516861067562558
conjunctions,0.029021140720998335,0.0051617506812606665
quantifiers,0.01030043539942913,0.006973548070746704
personal_pronouns,0.0029663788959341203,0.002237366583998042
auxiliary_verbs,-0.0003799501291756028,0.0049949477368832216
prepositions,0.007093184436949871,-0.005074796473699285
adverbs,0.0011308000412278516,-0.0039877449469979
negations,0.02016267316528852,-0.040777666721492634
