family,Adjacent,Nonadjacent,Randomized
adverbs,-0.0013890990298986723,-0.007367553081838786,0.012622178848371348
articles,0.022892461199936556,-0.035984301893392794,0.008699056931807378
auxiliary_verbs,0.002190653198069922,-0.0010371572871572842,-0.0021116945422681842
conjunctions,0.018009114548811718,-0.0062575562575562455,0.0072930266434980745
impersonal_pronouns,0.027650702282457897,-0.006734394637620445,0.01193527551150519
negations,-0.0066923918695641895,0.002931096681096698,0.002258492441836936
personal_pronouns,0.002612593509259259,-0.003335222978080117,0.0012331889833189355
prepositions,0.00127371530576984,-0.005242046313474881,-0.006449228200582747
quantifiers,0.008713766058057511,-0.021183509976613404,-0.0037229585628838066
