family,F,M
impersonal_pronouns,0.02403825690581984,0.03174480704264769
articles,0.005491797394195063,0.04197706021268529
conjunctions,0.016566371751133336,0.019591477617233167
quantifiers,0.01000919351649369,0.007202434023215302
personal_pronouns,0.0022565585499337137,0.0030131328385004973
auxiliary_verbs,0.005244851385976032,-0.0013407634566965187
prepositions,-0.004577417516127949,0.008039087631089157
adverbs,0.00044910096081074235,-0.0036710024666413914
negations,-0.01492912404255022,0.0030696610761970296
