a_category,b_category,mean_weight,count
intermediate,intermediate,0.02222222222222218,1
intermediate,major,-0.007858617131062964,5
intermediate,minor,0.0,1
major,intermediate,-0.024253179532682637,7
major,major,0.040780940095046035,14
