a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Emma,Harriet Smith,adverbs,91,72,60,0.8333333333333334,0.8131868131868132,0.020146520146520186,F,major,F,major
Emma,Harriet Smith,articles,91,69,35,0.5072463768115942,0.4835164835164835,0.023729893295110716,F,major,F,major
Emma,Harriet Smith,auxiliary_verbs,91,84,77,0.9166666666666666,0.9230769230769231,-0.0064102564102564985,F,major,F,major
Emma,Harriet Smith,conjunctions,91,68,53,0.7794117647058824,0.7472527472527473,0.0321590174531351,F,major,F,major
Emma,Harriet Smith,impersonal_pronouns,91,69,51,0.7391304347826086,0.7252747252747253,0.013855709507883396,F,major,F,major
Emma,Harriet Smith,negations,91,61,40,0.6557377049180327,0.6703296703296703,-0.014591965411637542,F,major,F,major
Emma,Harriet Smith,personal_pronouns,91,82,71,0.8658536585365854,0.8571428571428571,0.008710801393728262,F,major,F,major
Emma,Harriet Smith,prepositions,91,81,57,0.7037037037037037,0.7142857142857143,-0.010582010582010581,F,major,F,major
Emma,Harriet Smith,quantifiers,91,58,35,0.603448275862069,0.5934065934065934,0.010041682455475542,F,major,F,major
Emma,Isabella,adverbs,3,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,articles,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,intermediate
Emma,Isabella,auxiliary_verbs,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,conjunctions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,intermediate
Emma,Isabella,impersonal_pronouns,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,intermediate
Emma,Isabella,negations,3,3,1,0.3333333333333333,0.3333333333333333,0.0,F,major,F,intermediate
Emma,Isabella,personal_pronouns,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,prepositions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,intermediate
Emma,Isabella,quantifiers,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,intermediate
Emma,Jane Fairfax,adverbs,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,articles,9,6,3,0.5,0.4444444444444444,0.05555555555555558,F,major,F,intermediate
Emma,Jane Fairfax,auxiliary_verbs,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,conjunctions,9,8,7,0.875,0.7777777777777778,0.09722222222222221,F,major,F,intermediate
Emma,Jane Fairfax,impersonal_pronouns,9,8,7,0.875,0.8888888888888888,-0.01388888888888884,F,major,F,intermediate
Emma,Jane Fairfax,negations,9,7,4,0.5714285714285714,0.5555555555555556,0.015873015873015817,F,major,F,intermediate
Emma,Jane Fairfax,personal_pronouns,9,8,7,0.875,0.8888888888888888,-0.01388888888888884,F,major,F,intermediate
Emma,Jane Fairfax,prepositions,9,9,8,0.8888888888888888,0.8888888888888888,0.0,F,major,F,intermediate
Emma,Jane Fairfax,quantifiers,9,5,5,1.0,0.7777777777777778,0.2222222222222222,F,major,F,intermediate
Emma,Miss Bates,adverbs,21,14,13,0.9285714285714286,0.9047619047619048,0.023809523809523836,F,major,F,intermediate
Emma,Miss Bates,articles,21,11,8,0.7272727272727273,0.7619047619047619,-0.03463203463203457,F,major,F,intermediate
Emma,Miss Bates,auxiliary_verbs,21,17,16,0.9411764705882353,0.9523809523809523,-0.011204481792717047,F,major,F,intermediate
Emma,Miss Bates,conjunctions,21,13,12,0.9230769230769231,0.9047619047619048,0.01831501831501836,F,major,F,intermediate
Emma,Miss Bates,impersonal_pronouns,21,11,10,0.9090909090909091,0.8571428571428571,0.051948051948051965,F,major,F,intermediate
Emma,Miss Bates,negations,21,4,3,0.75,0.7619047619047619,-0.011904761904761862,F,major,F,intermediate
Emma,Miss Bates,personal_pronouns,21,19,18,0.9473684210526315,0.9523809523809523,-0.005012531328320802,F,major,F,intermediate
Emma,Miss Bates,prepositions,21,16,15,0.9375,0.9047619047619048,0.03273809523809523,F,major,F,intermediate
Emma,Miss Bates,quantifiers,21,10,7,0.7,0.8095238095238095,-0.10952380952380958,F,major,F,intermediate
Emma,Mr. Elton,adverbs,16,15,11,0.7333333333333333,0.75,-0.01666666666666672,F,major,M,intermediate
Emma,Mr. Elton,articles,16,13,10,0.7692307692307693,0.6875,0.08173076923076927,F,major,M,intermediate
Emma,Mr. Elton,auxiliary_verbs,16,16,14,0.875,0.875,0.0,F,major,M,intermediate
Emma,Mr. Elton,conjunctions,16,15,11,0.7333333333333333,0.75,-0.01666666666666672,F,major,M,intermediate
Emma,Mr. Elton,impersonal_pronouns,16,13,11,0.8461538461538461,0.8125,0.033653846153846145,F,major,M,intermediate
Emma,Mr. Elton,negations,16,14,10,0.7142857142857143,0.75,-0.0357142857142857,F,major,M,intermediate
Emma,Mr. Elton,personal_pronouns,16,16,14,0.875,0.875,0.0,F,major,M,intermediate
Emma,Mr. Elton,prepositions,16,16,14,0.875,0.875,0.0,F,major,M,intermediate
Emma,Mr. Elton,quantifiers,16,15,7,0.4666666666666667,0.4375,0.029166666666666674,F,major,M,intermediate
Emma,Mr. Frank Churchill,adverbs,74,60,46,0.7666666666666667,0.7432432432432432,0.023423423423423517,F,major,M,major
Emma,Mr. Frank Churchill,articles,74,43,29,0.6744186046511628,0.6621621621621622,0.012256442489000596,F,major,M,major
Emma,Mr. Frank Churchill,auxiliary_verbs,74,69,65,0.9420289855072463,0.9459459459459459,-0.0039169604386996015,F,major,M,major
Emma,Mr. Frank Churchill,conjunctions,74,52,39,0.75,0.7027027027027027,0.04729729729729726,F,major,M,major
Emma,Mr. Frank Churchill,impersonal_pronouns,74,44,32,0.7272727272727273,0.6756756756756757,0.051597051597051635,F,major,M,major
Emma,Mr. Frank Churchill,negations,74,37,26,0.7027027027027027,0.6621621621621622,0.04054054054054057,F,major,M,major
Emma,Mr. Frank Churchill,personal_pronouns,74,66,61,0.9242424242424242,0.9324324324324325,-0.008190008190008258,F,major,M,major
Emma,Mr. Frank Churchill,prepositions,74,61,53,0.8688524590163934,0.8513513513513513,0.017501107665042093,F,major,M,major
Emma,Mr. Frank Churchill,quantifiers,74,41,28,0.6829268292682927,0.6351351351351351,0.04779169413315765,F,major,M,major
Emma,Mr. John Knightley,adverbs,11,8,7,0.875,0.9090909090909091,-0.03409090909090906,F,major,M,intermediate
Emma,Mr. John Knightley,articles,11,4,3,0.75,0.8181818181818182,-0.06818181818181823,F,major,M,intermediate
Emma,Mr. John Knightley,auxiliary_verbs,11,9,8,0.8888888888888888,0.9090909090909091,-0.02020202020202022,F,major,M,intermediate
Emma,Mr. John Knightley,conjunctions,11,7,5,0.7142857142857143,0.7272727272727273,-0.012987012987012991,F,major,M,intermediate
Emma,Mr. John Knightley,impersonal_pronouns,11,6,5,0.8333333333333334,0.7272727272727273,0.10606060606060608,F,major,M,intermediate
Emma,Mr. John Knightley,negations,11,6,3,0.5,0.5454545454545454,-0.045454545454545414,F,major,M,intermediate
Emma,Mr. John Knightley,personal_pronouns,11,10,9,0.9,0.9090909090909091,-0.009090909090909038,F,major,M,intermediate
Emma,Mr. John Knightley,prepositions,11,7,6,0.8571428571428571,0.9090909090909091,-0.051948051948051965,F,major,M,intermediate
Emma,Mr. John Knightley,quantifiers,11,6,3,0.5,0.6363636363636364,-0.13636363636363635,F,major,M,intermediate
Emma,Mr. Knightley,adverbs,110,84,67,0.7976190476190477,0.8,-0.0023809523809523725,F,major,M,major
Emma,Mr. Knightley,articles,110,63,49,0.7777777777777778,0.7,0.07777777777777783,F,major,M,major
Emma,Mr. Knightley,auxiliary_verbs,110,101,96,0.9504950495049505,0.9363636363636364,0.014131413141314053,F,major,M,major
Emma,Mr. Knightley,conjunctions,110,82,65,0.7926829268292683,0.7545454545454545,0.03813747228381381,F,major,M,major
Emma,Mr. Knightley,impersonal_pronouns,110,79,59,0.7468354430379747,0.7636363636363637,-0.016800920598389002,F,major,M,major
Emma,Mr. Knightley,negations,110,65,41,0.6307692307692307,0.6545454545454545,-0.023776223776223793,F,major,M,major
Emma,Mr. Knightley,personal_pronouns,110,102,96,0.9411764705882353,0.9454545454545454,-0.004278074866310155,F,major,M,major
Emma,Mr. Knightley,prepositions,110,92,75,0.8152173913043478,0.8272727272727273,-0.012055335968379488,F,major,M,major
Emma,Mr. Knightley,quantifiers,110,61,35,0.5737704918032787,0.6181818181818182,-0.044411326378539506,F,major,M,major
Emma,Mr. Weston,adverbs,12,7,5,0.7142857142857143,0.75,-0.0357142857142857,F,major,M,intermediate
Emma,Mr. Weston,articles,12,4,3,0.75,0.6666666666666666,0.08333333333333337,F,major,M,intermediate
Emma,Mr. Weston,auxiliary_verbs,12,12,11,0.9166666666666666,0.9166666666666666,0.0,F,major,M,intermediate
Emma,Mr. Weston,conjunctions,12,5,4,0.8,0.6666666666666666,0.13333333333333341,F,major,M,intermediate
Emma,Mr. Weston,impersonal_pronouns,12,10,8,0.8,0.75,0.050000000000000044,F,major,M,intermediate
Emma,Mr. Weston,negations,12,5,5,1.0,0.8333333333333334,0.16666666666666663,F,major,M,intermediate
Emma,Mr. Weston,personal_pronouns,12,12,12,1.0,1.0,0.0,F,major,M,intermediate
Emma,Mr. Weston,prepositions,12,9,7,0.7777777777777778,0.8333333333333334,-0.05555555555555558,F,major,M,intermediate
Emma,Mr. Weston,quantifiers,12,5,4,0.8,0.6666666666666666,0.13333333333333341,F,major,M,intermediate
Emma,Mr. Woodhouse,adverbs,32,24,23,0.9583333333333334,0.96875,-0.01041666666666663,F,major,M,intermediate
Emma,Mr. Woodhouse,articles,32,21,15,0.7142857142857143,0.75,-0.0357142857142857,F,major,M,intermediate
Emma,Mr. Woodhouse,auxiliary_verbs,32,32,31,0.96875,0.96875,0.0,F,major,M,intermediate
Emma,Mr. Woodhouse,conjunctions,32,26,25,0.9615384615384616,0.9375,0.024038461538461564,F,major,M,intermediate
Emma,Mr. Woodhouse,impersonal_pronouns,32,22,17,0.7727272727272727,0.8125,-0.03977272727272729,F,major,M,intermediate
Emma,Mr. Woodhouse,negations,32,21,16,0.7619047619047619,0.75,0.011904761904761862,F,major,M,intermediate
Emma,Mr. Woodhouse,personal_pronouns,32,31,31,1.0,1.0,0.0,F,major,M,intermediate
Emma,Mr. Woodhouse,prepositions,32,30,28,0.9333333333333333,0.9375,-0.004166666666666652,F,major,M,intermediate
Emma,Mr. Woodhouse,quantifiers,32,23,19,0.8260869565217391,0.78125,0.044836956521739135,F,major,M,intermediate
Emma,Mrs. Elton,adverbs,14,13,13,1.0,1.0,0.0,F,major,F,intermediate
Emma,Mrs. Elton,articles,14,10,10,1.0,1.0,0.0,F,major,F,intermediate
Emma,Mrs. Elton,auxiliary_verbs,14,14,14,1.0,1.0,0.0,F,major,F,intermediate
Emma,Mrs. Elton,conjunctions,14,13,11,0.8461538461538461,0.8571428571428571,-0.01098901098901095,F,major,F,intermediate
Emma,Mrs. Elton,impersonal_pronouns,14,12,12,1.0,1.0,0.0,F,major,F,intermediate
Emma,Mrs. Elton,negations,14,10,9,0.9,0.8571428571428571,0.04285714285714293,F,major,F,intermediate
Emma,Mrs. Elton,personal_pronouns,14,13,13,1.0,1.0,0.0,F,major,F,intermediate
Emma,Mrs. Elton,prepositions,14,14,14,1.0,1.0,0.0,F,major,F,intermediate
Emma,Mrs. Elton,quantifiers,14,10,8,0.8,0.8571428571428571,-0.05714285714285705,F,major,F,intermediate
Emma,Mrs. Weston,adverbs,39,33,28,0.8484848484848485,0.8461538461538461,0.002331002331002363,F,major,F,intermediate
Emma,Mrs. Weston,articles,39,29,24,0.8275862068965517,0.7435897435897436,0.0839964633068081,F,major,F,intermediate
Emma,Mrs. Weston,auxiliary_verbs,39,38,37,0.9736842105263158,0.9743589743589743,-0.0006747638326585204,F,major,F,intermediate
Emma,Mrs. Weston,conjunctions,39,33,26,0.7878787878787878,0.8205128205128205,-0.03263403263403264,F,major,F,intermediate
Emma,Mrs. Weston,impersonal_pronouns,39,30,23,0.7666666666666667,0.7692307692307693,-0.002564102564102555,F,major,F,intermediate
Emma,Mrs. Weston,negations,39,27,16,0.5925925925925926,0.6666666666666666,-0.07407407407407407,F,major,F,intermediate
Emma,Mrs. Weston,personal_pronouns,39,38,38,1.0,1.0,0.0,F,major,F,intermediate
Emma,Mrs. Weston,prepositions,39,35,35,1.0,0.9743589743589743,0.02564102564102566,F,major,F,intermediate
Emma,Mrs. Weston,quantifiers,39,24,16,0.6666666666666666,0.6923076923076923,-0.02564102564102566,F,major,F,intermediate
Harriet Smith,Emma,adverbs,100,85,70,0.8235294117647058,0.81,0.01352941176470579,F,major,F,major
Harriet Smith,Emma,articles,100,51,44,0.8627450980392157,0.77,0.09274509803921571,F,major,F,major
Harriet Smith,Emma,auxiliary_verbs,100,93,86,0.9247311827956989,0.92,0.004731182795698841,F,major,F,major
Harriet Smith,Emma,conjunctions,100,76,55,0.7236842105263158,0.76,-0.03631578947368419,F,major,F,major
Harriet Smith,Emma,impersonal_pronouns,100,72,56,0.7777777777777778,0.77,0.007777777777777772,F,major,F,major
Harriet Smith,Emma,negations,100,66,43,0.6515151515151515,0.67,-0.01848484848484855,F,major,F,major
Harriet Smith,Emma,personal_pronouns,100,86,77,0.8953488372093024,0.9,-0.0046511627906976605,F,major,F,major
Harriet Smith,Emma,prepositions,100,73,66,0.9041095890410958,0.89,0.014109589041095827,F,major,F,major
Harriet Smith,Emma,quantifiers,100,59,39,0.6610169491525424,0.66,0.0010169491525423568,F,major,F,major
Isabella,Mr. John Knightley,adverbs,4,4,4,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. John Knightley,articles,4,4,4,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. John Knightley,auxiliary_verbs,4,4,4,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. John Knightley,conjunctions,4,4,4,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. John Knightley,impersonal_pronouns,4,4,3,0.75,0.75,0.0,F,intermediate,M,intermediate
Isabella,Mr. John Knightley,negations,4,4,3,0.75,0.75,0.0,F,intermediate,M,intermediate
Isabella,Mr. John Knightley,personal_pronouns,4,4,4,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. John Knightley,prepositions,4,4,4,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. John Knightley,quantifiers,4,4,2,0.5,0.5,0.0,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,adverbs,16,16,16,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,articles,16,12,11,0.9166666666666666,0.875,0.04166666666666663,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,auxiliary_verbs,16,16,16,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,conjunctions,16,14,12,0.8571428571428571,0.875,-0.017857142857142905,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,impersonal_pronouns,16,13,10,0.7692307692307693,0.75,0.019230769230769273,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,negations,16,8,6,0.75,0.75,0.0,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,personal_pronouns,16,16,16,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,prepositions,16,14,14,1.0,1.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,quantifiers,16,12,7,0.5833333333333334,0.5625,0.02083333333333337,F,intermediate,M,intermediate
Jane Fairfax,Emma,adverbs,10,9,9,1.0,1.0,0.0,F,intermediate,F,major
Jane Fairfax,Emma,articles,10,5,3,0.6,0.6,0.0,F,intermediate,F,major
Jane Fairfax,Emma,auxiliary_verbs,10,9,9,1.0,1.0,0.0,F,intermediate,F,major
Jane Fairfax,Emma,conjunctions,10,7,6,0.8571428571428571,0.9,-0.04285714285714293,F,intermediate,F,major
Jane Fairfax,Emma,impersonal_pronouns,10,8,7,0.875,0.8,0.07499999999999996,F,intermediate,F,major
Jane Fairfax,Emma,negations,10,7,4,0.5714285714285714,0.6,-0.02857142857142858,F,intermediate,F,major
Jane Fairfax,Emma,personal_pronouns,10,9,8,0.8888888888888888,0.9,-0.011111111111111183,F,intermediate,F,major
Jane Fairfax,Emma,prepositions,10,8,8,1.0,1.0,0.0,F,intermediate,F,major
Jane Fairfax,Emma,quantifiers,10,8,4,0.5,0.6,-0.09999999999999998,F,intermediate,F,major
Jane Fairfax,Miss Bates,adverbs,7,5,5,1.0,0.8571428571428571,0.1428571428571429,F,intermediate,F,intermediate
Jane Fairfax,Miss Bates,articles,7,2,2,1.0,0.8571428571428571,0.1428571428571429,F,intermediate,F,intermediate
Jane Fairfax,Miss Bates,auxiliary_verbs,7,6,6,1.0,1.0,0.0,F,intermediate,F,intermediate
Jane Fairfax,Miss Bates,conjunctions,7,2,2,1.0,1.0,0.0,F,intermediate,F,intermediate
Jane Fairfax,Miss Bates,impersonal_pronouns,7,5,5,1.0,1.0,0.0,F,intermediate,F,intermediate
Jane Fairfax,Miss Bates,negations,7,4,2,0.5,0.7142857142857143,-0.2142857142857143,F,intermediate,F,intermediate
Jane Fairfax,Miss Bates,personal_pronouns,7,7,7,1.0,1.0,0.0,F,intermediate,F,intermediate
Jane Fairfax,Miss Bates,prepositions,7,4,4,1.0,1.0,0.0,F,intermediate,F,intermediate
Jane Fairfax,Miss Bates,quantifiers,7,3,2,0.6666666666666666,0.7142857142857143,-0.04761904761904767,F,intermediate,F,intermediate
Jane Fairfax,Mr. Frank Churchill,articles,3,2,2,1.0,0.6666666666666666,0.33333333333333337,F,intermediate,M,major
Jane Fairfax,Mr. Frank Churchill,auxiliary_verbs,3,3,3,1.0,1.0,0.0,F,intermediate,M,major
Jane Fairfax,Mr. Frank Churchill,conjunctions,3,2,2,1.0,0.6666666666666666,0.33333333333333337,F,intermediate,M,major
Jane Fairfax,Mr. Frank Churchill,impersonal_pronouns,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,intermediate,M,major
Jane Fairfax,Mr. Frank Churchill,negations,3,2,2,1.0,0.6666666666666666,0.33333333333333337,F,intermediate,M,major
Jane Fairfax,Mr. Frank Churchill,personal_pronouns,3,2,2,1.0,1.0,0.0,F,intermediate,M,major
Jane Fairfax,Mr. Frank Churchill,prepositions,3,2,2,1.0,0.6666666666666666,0.33333333333333337,F,intermediate,M,major
Jane Fairfax,Mr. Frank Churchill,quantifiers,3,2,2,1.0,0.6666666666666666,0.33333333333333337,F,intermediate,M,major
Jane Fairfax,Mr. John Knightley,adverbs,7,6,6,1.0,0.8571428571428571,0.1428571428571429,F,intermediate,M,intermediate
Jane Fairfax,Mr. John Knightley,articles,7,5,4,0.8,0.8571428571428571,-0.05714285714285705,F,intermediate,M,intermediate
Jane Fairfax,Mr. John Knightley,auxiliary_verbs,7,7,7,1.0,1.0,0.0,F,intermediate,M,intermediate
Jane Fairfax,Mr. John Knightley,conjunctions,7,6,4,0.6666666666666666,0.5714285714285714,0.09523809523809523,F,intermediate,M,intermediate
Jane Fairfax,Mr. John Knightley,impersonal_pronouns,7,6,4,0.6666666666666666,0.5714285714285714,0.09523809523809523,F,intermediate,M,intermediate
Jane Fairfax,Mr. John Knightley,negations,7,4,2,0.5,0.5714285714285714,-0.0714285714285714,F,intermediate,M,intermediate
Jane Fairfax,Mr. John Knightley,personal_pronouns,7,6,6,1.0,0.8571428571428571,0.1428571428571429,F,intermediate,M,intermediate
Jane Fairfax,Mr. John Knightley,prepositions,7,7,6,0.8571428571428571,0.8571428571428571,0.0,F,intermediate,M,intermediate
Jane Fairfax,Mr. John Knightley,quantifiers,7,5,3,0.6,0.5714285714285714,0.02857142857142858,F,intermediate,M,intermediate
Jane Fairfax,Mrs. Elton,adverbs,13,11,10,0.9090909090909091,0.9230769230769231,-0.013986013986014068,F,intermediate,F,intermediate
Jane Fairfax,Mrs. Elton,articles,13,10,9,0.9,0.9230769230769231,-0.023076923076923106,F,intermediate,F,intermediate
Jane Fairfax,Mrs. Elton,auxiliary_verbs,13,13,13,1.0,1.0,0.0,F,intermediate,F,intermediate
Jane Fairfax,Mrs. Elton,conjunctions,13,11,9,0.8181818181818182,0.8461538461538461,-0.027972027972027913,F,intermediate,F,intermediate
Jane Fairfax,Mrs. Elton,impersonal_pronouns,13,8,6,0.75,0.7692307692307693,-0.019230769230769273,F,intermediate,F,intermediate
Jane Fairfax,Mrs. Elton,negations,13,12,9,0.75,0.7692307692307693,-0.019230769230769273,F,intermediate,F,intermediate
Jane Fairfax,Mrs. Elton,personal_pronouns,13,13,13,1.0,1.0,0.0,F,intermediate,F,intermediate
Jane Fairfax,Mrs. Elton,prepositions,13,12,12,1.0,1.0,0.0,F,intermediate,F,intermediate
Jane Fairfax,Mrs. Elton,quantifiers,13,9,4,0.4444444444444444,0.5384615384615384,-0.09401709401709402,F,intermediate,F,intermediate
Miss Bates,Emma,adverbs,22,20,14,0.7,0.6818181818181818,0.018181818181818188,F,intermediate,F,major
Miss Bates,Emma,articles,22,16,9,0.5625,0.5454545454545454,0.017045454545454586,F,intermediate,F,major
Miss Bates,Emma,auxiliary_verbs,22,21,18,0.8571428571428571,0.8181818181818182,0.03896103896103886,F,intermediate,F,major
Miss Bates,Emma,conjunctions,22,20,12,0.6,0.6363636363636364,-0.036363636363636376,F,intermediate,F,major
Miss Bates,Emma,impersonal_pronouns,22,19,9,0.47368421052631576,0.5,-0.026315789473684237,F,intermediate,F,major
Miss Bates,Emma,negations,22,16,2,0.125,0.22727272727272727,-0.10227272727272727,F,intermediate,F,major
Miss Bates,Emma,personal_pronouns,22,21,19,0.9047619047619048,0.9090909090909091,-0.0043290043290042934,F,intermediate,F,major
Miss Bates,Emma,prepositions,22,20,15,0.75,0.7727272727272727,-0.022727272727272707,F,intermediate,F,major
Miss Bates,Emma,quantifiers,22,19,9,0.47368421052631576,0.5,-0.026315789473684237,F,intermediate,F,major
Miss Bates,Jane Fairfax,adverbs,5,3,2,0.6666666666666666,0.8,-0.13333333333333341,F,intermediate,F,intermediate
Miss Bates,Jane Fairfax,articles,5,3,1,0.3333333333333333,0.4,-0.06666666666666671,F,intermediate,F,intermediate
Miss Bates,Jane Fairfax,auxiliary_verbs,5,5,4,0.8,0.8,0.0,F,intermediate,F,intermediate
Miss Bates,Jane Fairfax,conjunctions,5,5,1,0.2,0.2,0.0,F,intermediate,F,intermediate
Miss Bates,Jane Fairfax,impersonal_pronouns,5,5,3,0.6,0.6,0.0,F,intermediate,F,intermediate
Miss Bates,Jane Fairfax,negations,5,5,4,0.8,0.8,0.0,F,intermediate,F,intermediate
Miss Bates,Jane Fairfax,personal_pronouns,5,5,5,1.0,1.0,0.0,F,intermediate,F,intermediate
Miss Bates,Jane Fairfax,prepositions,5,5,3,0.6,0.6,0.0,F,intermediate,F,intermediate
Miss Bates,Jane Fairfax,quantifiers,5,3,2,0.6666666666666666,0.6,0.06666666666666665,F,intermediate,F,intermediate
