a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Emma,Harriet Smith,adverbs,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,major
Emma,Harriet Smith,auxiliary_verbs,3,2,2,1.0,1.0,0.0,F,major,F,major
Emma,Harriet Smith,conjunctions,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,major
Emma,Harriet Smith,impersonal_pronouns,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,major
Emma,Harriet Smith,personal_pronouns,3,3,3,1.0,1.0,0.0,F,major,F,major
Emma,Harriet Smith,prepositions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,F,major
Emma,Harriet Smith,quantifiers,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,major
Emma,Isabella,adverbs,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,auxiliary_verbs,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,conjunctions,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,impersonal_pronouns,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,intermediate
Emma,Isabella,negations,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,intermediate
Emma,Isabella,personal_pronouns,3,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Isabella,prepositions,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,intermediate
Emma,Isabella,quantifiers,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,F,major,F,intermediate
Emma,Jane Fairfax,adverbs,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Jane Fairfax,articles,2,2,0,0.0,0.0,0.0,F,major,F,intermediate
Emma,Jane Fairfax,auxiliary_verbs,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Jane Fairfax,personal_pronouns,2,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Miss Bates,adverbs,4,2,2,1.0,1.0,0.0,F,major,F,intermediate
Emma,Miss Bates,auxiliary_verbs,4,4,4,1.0,1.0,0.0,F,major,F,intermediate
Emma,Miss Bates,conjunctions,4,3,3,1.0,1.0,0.0,F,major,F,intermediate
Emma,Miss Bates,personal_pronouns,4,4,4,1.0,1.0,0.0,F,major,F,intermediate
