a_category,b_category,mean_weight,count
intermediate,intermediate,0.00329369569538846,15
intermediate,major,0.009208340364461408,32
intermediate,minor,0.006683271683271682,13
major,intermediate,0.013017537062634142,31
major,major,0.010596340748085516,53
major,minor,0.002543904958677686,22
minor,intermediate,-0.0028160597759989236,9
minor,major,0.034562283781033785,24
minor,minor,0.014194139194139194,10
