a_category,b_category,mean_weight,count
intermediate,intermediate,-3.469446951953614e-18,1
intermediate,major,0.002023223082336386,7
intermediate,minor,-0.03333333333333333,3
major,intermediate,0.0005234809973372076,9
major,major,-0.016359380727815617,16
minor,intermediate,0.013888888888888881,3
minor,major,0.0,1
minor,minor,-0.0576923076923077,1
