family,diff_F_minus_M,diff_M_minus_F,perm_p_two_sided
impersonal_pronouns,0.14964143517796352,-0.14964143517796352,0.00849575212393803
quantifiers,0.0645760442859514,-0.0645760442859514,0.3548225887056472
adverbs,0.016387939556722766,-0.016387939556722766,0.7521239380309845
articles,-0.037265134691374074,0.037265134691374074,0.43478260869565216
negations,0.02335358829337158,-0.02335358829337158,0.7726136931534233
personal_pronouns,0.011897046877123781,-0.011897046877123781,0.6656671664167916
prepositions,0.0030724656966162577,-0.0030724656966162577,0.9345327336331835
conjunctions,-0.030731333272100862,0.030731333272100862,0.5762118940529735
auxiliary_verbs,0.0022360225117464255,-0.0022360225117464255,0.9380309845077461
